l_temp,dd,p,mn,s,mn_s,mn_s_t,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_f,heat_ext
1508,4,0.016,0.75,0.02,37.5,29.96988564,34,1542,3.2,2399.88,63.09,7.04,301.81,94.315625,22174891.2
1506,8,0.016,1.04,0.025,41.6,25.10710746,55,1561,2.84,2394.94,62.98,7.11,270.45,95.22887324,25182288.13
1506,2,0.022,1.05,0.015,70,37.65403131,40,1546,2.76,2399.68,63.05,6.75,262.43,95.08333333,24648886.96
1506,11,0.021,1.02,0.018,56.66666667,32.58285073,70,1576,2.32,2393.07,62.33,6.9,220.74,95.14655172,29892745.09
1506,7,0.017,1.042,0.022,47.36363636,27.78715793,63,1569,2.29,2392.35,62.46,6.97,217.49,94.97379913,30582381.62
1506,5,0.035,1.044,0.021,49.71428571,28.83191546,46,1552,2.61,2400.79,62.95,6.61,248.18,95.08812261,25536678.92
1506,2,0.021,1.035,0.02,51.75,29.96988564,58,1564,2.86,2397.88,63.04,7.1,270.81,94.68881119,25001671.89
1508,8,0.024,0.76,0.012,63.33333333,44.94691449,47,1555,2.78,2395.78,62.97,7.87,263.78,94.88489209,28485651.84
1506,8,0.025,1.04,0.023,45.2173913,26.82423957,48,1554,3.15,2397.31,62.95,7.4,298.85,94.87301587,23653458.67
1506,6,0.028,1.08,0.017,63.52941176,34.09448306,49,1555,3.17,2395.5,62.97,7.53,300,94.63722397,23899079.81
1506,10,0.027,1.011,0.013,77.76923077,42.18126779,68,1574,2.34,2398.47,62.48,6.55,223.01,95.3034188,28197397.31
1506,5,0.022,1.05,0.024,43.75,25.93359266,43,1549,3.2,2399.91,62.92,7.08,304.24,95.075,22301163.68
1508,6,0.024,0.795,0.02,39.75,29.96988564,44,1552,3,2395.67,63.04,7.27,284.89,94.96333333,24383129.26
1506,7,0.026,1.054,0.023,45.82608696,26.82423957,49,1555,2.92,2396.05,63.08,7.22,276.9,94.82876712,24882815.14
1506,7,0.017,1.04,0.029,35.86206897,22.31802259,38,1544,2.95,2397.58,63.23,6.99,278.19,94.30169492,23860391.06
1508,8,0.024,0.74,0.022,33.63636364,27.78715793,41,1549,2.8,2405.41,63.05,6.9,265.21,94.71785714,24895993.5
1508,9,0.014,0.73,0.019,38.42105263,31.21470086,51,1559,2.89,2329.04,63.03,7.88,274.33,94.92387543,26671940.43
1508,7,0.018,0.74,0.011,67.27272727,48.15942887,40,1548,2.82,2324.22,63.03,7.07,268.36,95.16312057,24473542.09
1508,3,0.017,0.847,0.025,33.88,25.10710746,50,1558,2.75,2327.27,63.06,7.29,260.55,94.74545455,25911401.04
1508,4,0.037,0.743,0.027,27.51851852,23.61991192,40,1548,3.19,2326.27,63.19,7.44,302.46,94.81504702,22787236.66
1508,2,0.026,0.72,0.02,36,29.96988564,40,1548,3.1,2326.22,63,7.69,293.63,94.71935484,24236210.83
1508,13,0.021,0.72,0.02,36,29.96988564,71,1579,2.34,2329.09,62.4,7.18,223.28,95.41880342,30015400.87
1508,7,0.016,0.74,0.03,24.66666667,21.72572514,53,1561,3.08,2329.57,62.89,7.48,293.35,95.24350649,23761614
1508,5,0.021,0.937,0.028,33.46428571,22.94811947,59,1567,3.02,2331.21,62.96,7.38,286.69,94.93046358,23926551.38
1508,11,0.018,0.743,0.022,33.77272727,27.78715793,39,1547,3.1,2322.18,62.92,7.52,295,95.16129032,23659268.75
1508,7,0.018,0.785,0.028,28.03571429,22.94811947,45,1553,2.91,2325,62.88,6.9,277.67,95.41924399,23154123.71
1508,5,0.019,0.735,0.032,22.96875,20.64126415,39,1547,2.82,2321.37,62.94,7.15,267.9,95,24720120.96
1508,15,0.03,0.721,0.024,30.04166667,25.93359266,60,1568,3.2,2332.15,62.8,7.47,305.47,95.459375,22865273.16
1506,8,0.015,1.003,0.024,41.79166667,25.93359266,41,1547,2.55,2328.11,62.95,7.09,242.87,95.24313725,27186846.89
1506,7,0.03,1.035,0.027,38.33333333,23.61991192,39,1545,2.51,2330.49,63.09,7.05,237.38,94.57370518,27492354.14
1506,7,0.022,1.058,0.024,44.08333333,25.93359266,56,1562,2.86,2330.81,62.93,7.12,270.97,94.74475524,24370818.97
1506,5,0.029,1.043,0.023,45.34782609,26.82423957,50,1556,2.85,2329.37,62.86,7.07,272.3,95.54385965,24269583.43
1506,9,0.027,1.035,0.03,34.5,21.72572514,59,1565,2.59,2330.85,62.97,6.84,246.5,95.17374517,25853536.22
1506,10,0.021,1.003,0.026,38.57692308,24.33786233,75,1581,2.33,2326.95,62.67,7.06,222.59,95.53218884,29613185.15
1508,8,0.026,0.759,0.028,27.10714286,22.94811947,42,1550,2.85,2328.83,63.18,7.53,269.25,94.47368421,25842658.8
1506,14,0.023,1.05,0.021,50,28.83191546,48,1554,2.61,2325.8,62.91,7.07,248.28,95.12643678,26460653.33
1506,11,0.022,1.039,0.023,45.17391304,26.82423957,40,1546,2.89,2328.79,62.91,7.2,275.05,95.17301038,24367684.98
1508,9,0.018,0.766,0.02,38.3,29.96988564,44,1552,2.9,2322.89,63.03,7.42,274.92,94.8,24962256.54
1508,5,0.022,0.738,0.029,25.44827586,22.31802259,35,1543,2.8,2324.98,62.93,7.13,266.02,95.00714286,24865661.1
1508,5,0.014,0.8,0.028,28.57142857,22.94811947,16,1524,2.83,2321.35,63.08,7.18,267.97,94.68904594,24735911.87
1508,11,0.032,0.752,0.02,37.6,29.96988564,47,1555,3.11,2330.99,62.94,7.31,295.63,95.05787781,23011593.24
1508,10,0.022,0.751,0.02,37.55,29.96988564,33,1541,3.03,2326.18,62.9,7.82,289.28,95.47194719,25214869.94
1508,6,0.016,0.728,0.024,30.33333333,25.93359266,64,1572,2.23,2327.3,62.72,7.24,211.7,94.93273543,31734770.58
1508,15,0.029,0.726,0.015,48.4,37.65403131,41,1549,2.76,2331.06,62.86,7.53,262.79,95.21376812,26710907.09
1508,4,0.019,0.737,0.02,36.85,29.96988564,40,1548,2.51,2328.8,63.1,7.43,237.58,94.65338645,28953200.32
1508,6,0.023,0.731,0.018,40.61111111,32.58285073,37,1545,2.42,2328.97,63.07,7.03,228.85,94.5661157,28415358.77
1506,10,0.026,1.078,0.017,63.41176471,34.09448306,94,1600,2.25,2327.32,62.58,7.42,214.79,95.46222222,32234933.55
1506,3,0.019,1.013,0.028,36.17857143,22.94811947,38,1544,2.82,2324.73,62.96,7.75,268.07,95.06028369,26833319.68
1506,7,0.018,1.057,0.018,58.72222222,32.58285073,35,1541,2.75,2328.17,62.88,7.49,262.33,95.39272727,26632571.59
1508,9,0.028,0.748,0.025,29.92,25.10710746,40,1548,2.89,2328.63,63.01,7.64,274.71,95.05536332,25855044.79
1506,8,0.017,1.041,0.027,38.55555556,23.61991192,49,1555,2.9,2328.99,63.15,7.98,274.69,94.72068966,26916699.6
1508,8,0.02,0.738,0.025,29.52,25.10710746,30,1538,3.09,2286.7,63.05,8.31,292.36,94.61488673,25828609.51
1506,8,0.022,1.015,0.026,39.03846154,24.33786233,47,1553,3.04,2289.79,62.83,8.07,289.77,95.31907895,25529652.06
1508,4,0.017,0.728,0.023,31.65217391,26.82423957,45,1553,3.16,2288.02,63.04,8.55,293.71,92.94620253,26000885.51
1506,9,0.017,1.021,0.026,39.26923077,24.33786233,39,1545,3.13,2287.11,63.04,8.6,292.78,93.5399361,26393103.26
1508,14,0.02,0.76,0.022,34.54545455,27.78715793,40,1548,3.16,2284.55,62.97,8.38,292.69,92.62341772,25445260.06
1506,10,0.022,1.022,0.018,56.77777778,32.58285073,29,1535,3.15,2289.49,63.06,8.1,295.34,93.75873016,24726492
1508,11,0.024,0.755,0.023,32.82608696,26.82423957,89,1597,2.16,2290.81,62.48,7.59,205.48,95.12962963,33808537.58
1506,4,0.033,1.05,0.024,43.75,25.93359266,53,1559,2.77,2285.75,62.79,8.36,264.1,95.34296029,28973737.91
1506,5,0.017,1.004,0.02,50.2,29.96988564,43,1549,3.08,2285.25,62.86,8.46,290.03,94.16558442,26363475
1506,9,0.02,1.048,0.025,41.92,25.10710746,30,1536,3.09,2282.63,63.12,8.06,291.91,94.46925566,25006987.3
1508,9,0.019,0.719,0.022,32.68181818,27.78715793,48,1556,3.09,2289.41,62.99,7.58,291.28,94.26537217,23587591.18
1508,8,0.028,0.71,0.023,30.86956522,26.82423957,32,1540,3.29,2286.09,62.95,8.25,292.91,89.03039514,24076905.32
1506,7,0.022,1.047,0.02,52.35,29.96988564,47,1553,3.18,2286.54,62.91,8.62,293.5,92.29559748,26032042.19
1508,5,0.028,0.745,0.024,31.04166667,25.93359266,34,1542,3.16,2284.35,62.67,8.42,292.53,92.57278481,25564478.92
1506,8,0.039,1.04,0.026,40,24.33786233,66,1572,2.3,2285.7,62.65,7.48,217.74,94.66956522,31220674.43
1508,8,0.021,0.743,0.024,30.95833333,25.93359266,41,1549,2.41,2288.51,63.07,7.91,228.97,95.00829876,31547252.79
1508,9,0.022,0.754,0.026,29,24.33786233,33,1541,2.34,2290.49,63.08,7.52,222.22,94.96581197,30915741.95
1508,7,0.014,0.744,0.024,31,25.93359266,46,1554,2.72,2290.36,63.13,7.51,257.17,94.54779412,26559755.56
1508,9,0.02,0.8,0.022,36.36363636,27.78715793,59,1567,2.68,2292.14,62.94,7.52,254.83,95.0858209,27013040.96
1510,3,0.015,1.017,0.02,50.85,29.96988564,47,1557,2.88,2289.05,62.9,7.55,274.94,95.46527778,25203394.27
1508,8,0.028,0.752,0.032,23.5,20.64126415,45,1553,3.19,2285.14,63.02,8.63,291.57,91.40125392,25964634.62
1508,8,0.023,0.717,0.027,26.55555556,23.61991192,44,1552,2.38,2285.25,63.09,7.24,225.84,94.8907563,29197429.41
1508,16,0.022,0.73,0.023,31.73913043,26.82423957,57,1565,3.15,2288.99,62.87,8.32,289.02,91.75238095,25392529.07
1508,10,0.023,0.733,0.026,28.19230769,24.33786233,46,1554,2.57,2285.59,63.07,7.82,243.71,94.82879377,29209306.6
1508,4,0.022,0.726,0.018,40.33333333,32.58285073,53,1561,2.41,2307.54,57.87,7.23,229.09,95.05809129,29075004
1508,6,0.014,0.762,0.026,29.30769231,24.33786233,50,1558,2.97,2308.62,56.98,7.1,282.66,95.17171717,23179477.58
1508,8,0.02,0.8,0.028,28.57142857,22.94811947,31,1539,3.23,2310.89,57.07,7.18,299.46,92.7120743,21574984.16
1508,10,0.014,0.737,0.027,27.2962963,23.61991192,35,1543,2.86,2315.15,56.96,7.13,271.69,94.9965035,24241077.59
1508,6,0.021,0.756,0.02,37.8,29.96988564,46,1554,2.78,2313.91,56.95,7.55,264.76,95.23741007,26393556.15
1508,10,0.021,0.808,0.015,53.86666667,37.65403131,47,1555,3.09,2309.35,56.99,7.33,293.78,95.07443366,23008300.68
1508,5,0.02,0.73,0.012,60.83333333,44.94691449,67,1575,2.27,2311.26,56.46,7.27,216.81,95.51101322,31088992.44
1508,4,0.028,0.738,0.014,52.71428571,39.77262916,53,1561,3.06,2318.96,56.97,7.83,290.73,95.00980392,24921999.53
1508,8,0.03,0.74,0.02,37,29.96988564,46,1554,3.01,2309.47,56.85,7.83,286.62,95.22259136,25232302.47
1508,11,0.022,0.75,0.022,34.09090909,27.78715793,54,1562,3.01,2310.24,57.1,7.56,285.63,94.89368771,24370345.67
1508,12,0.021,0.717,0.018,39.83333333,32.58285073,42,1550,3.1,2307.3,57.23,7.58,292.2,94.25806452,23695226.71
1508,10,0.016,0.773,0.014,55.21428571,39.77262916,31,1539,3.16,2309.16,57.11,7.67,299.89,94.90189873,23540278.56
1508,6,0.024,0.762,0.021,36.28571429,28.83191546,32,1540,2.52,2308.96,56.95,7.07,239.19,94.91666667,27207245.33
1508,9,0.021,0.75,0.014,53.57142857,39.77262916,34,1542,3.2,2310.27,57.09,7.96,301.12,94.1,24136545.83
1508,7,0.025,0.78,0.02,39,29.96988564,63,1571,2.27,2308.59,56.72,7.36,215.69,95.01762115,31437504
1508,8,0.024,0.74,0.018,41.11111111,32.58285073,35,1543,2.73,2314.01,56.95,6.51,264.86,97.01831502,23175700.15
1508,14,0.016,0.732,0.023,31.82608696,26.82423957,56,1564,3.07,2312.27,59.04,8.1,292.2,95.17915309,25623265.6
1508,6,0.019,0.726,0.021,34.57142857,28.83191546,42,1550,3.02,2312.2,58.85,7.37,287.13,95.07615894,23699284.37
1508,8,0.022,0.785,0.021,37.38095238,28.83191546,50,1558,3.06,2303.37,59.07,7.94,290.88,95.05882353,25102216.59
1508,9,0.015,0.77,0.013,59.23076923,42.18126779,72,1580,2.36,2305,58.61,7.63,225.83,95.69067797,31299165.25
1508,6,0.012,0.76,0.021,36.19047619,28.83191546,51,1559,3.18,2307.63,58.91,8.17,303.07,95.30503145,24900633.91
1508,11,0.021,0.753,0.025,30.12,25.10710746,38,1546,2.88,2309.44,58.9,7.59,273.38,94.92361111,25562614
1508,15,0.024,0.764,0.025,30.56,25.10710746,47,1555,2.92,2308.95,58.85,7.64,278.12,95.24657534,25373146.44
1508,12,0.027,0.732,0.025,29.28,25.10710746,37,1545,2.53,2306.97,58.62,7.11,241.78,95.56521739,27229540.77
1508,8,0.017,0.73,0.028,26.07142857,22.94811947,58,1566,2.85,2305.81,59.12,7.86,270.15,94.78947368,26708561.31
1508,9,0.028,0.78,0.02,39,29.96988564,44,1552,3.14,2309.02,59.12,8.17,295.64,94.15286624,25233029.39
1508,9,0.025,0.732,0.028,26.14285714,22.94811947,47,1555,2.81,2316.57,59.27,7.48,264.03,93.96085409,25899417.48
1508,8,0.018,0.705,0.027,26.11111111,23.61991192,43,1551,3.09,2311.25,59.27,7.75,290.73,94.08737864,24346662.62
1508,8,0.028,0.744,0.02,37.2,29.96988564,49,1557,2.78,2314.79,58.96,7.4,264.14,95.01438849,25879019.14
1508,7,0.01,0.767,0.017,45.11764706,34.09448306,64,1572,2.28,2310.73,58.53,7.03,219.26,96.16666667,29923953.5
1508,8,0.02,0.73,0.027,27.03703704,23.61991192,61,1569,2.72,2311.36,59.11,7.52,257.25,94.57720588,26838968.47
1508,6,0.023,0.765,0.028,27.32142857,22.94811947,46,1554,2.85,2311.27,59.04,7.55,270.99,95.08421053,25715919.89
1508,12,0.023,0.737,0.028,26.32142857,22.94811947,42,1550,2.82,2312.4,59,7.75,268.31,95.14539007,26691000
1508,11,0.025,0.725,0.018,40.27777778,32.58285073,43,1551,3.22,2313.08,59.08,8.3,302.96,94.08695652,25041605.22
1508,12,0.015,0.745,0.028,26.60714286,22.94811947,41,1549,3.12,2308.44,59.17,8.02,296.14,94.91666667,24922273.38
1508,9,0.027,0.74,0.024,30.83333333,25.93359266,63,1571,2.22,2314.32,58.87,7.42,211.58,95.30630631,32488048.86
1508,14,0.029,0.73,0.025,29.2,25.10710746,41,1549,3.02,2303.88,58.88,7.98,287.11,95.06953642,25568490.75
1508,9,0.02,0.723,0.028,25.82142857,22.94811947,55,1563,2.46,2316.19,58.45,5.03,227.7,92.56097561,19890987.78
1508,13,0.024,0.74,0.027,27.40740741,23.61991192,44,1552,2.38,2311.48,58.82,7.23,227.02,95.38655462,29491765.41
1506,9,0.029,1.039,0.027,38.48148148,23.61991192,36,1542,2.89,2312.02,58.97,7.53,275.16,95.21107266,25301018.87
1506,9,0.022,1.01,0.027,37.40740741,23.61991192,40,1546,3.33,2309.28,59.07,7.62,303.27,91.07207207,22194053.19
1506,11,0.028,1.031,0.023,44.82608696,26.82423957,46,1552,3.26,2310.54,58.97,7.69,300.44,92.1595092,22891356.11
1506,10,0.021,1.038,0.023,45.13043478,26.82423957,39,1545,3.2,2308.28,58.81,7.88,299.57,93.615625,23873385.9
1508,8,0.029,0.765,0.025,30.6,25.10710746,40,1548,3.04,2313.77,58.87,7.32,289.51,95.23355263,23399521.34
1506,9,0.022,1.037,0.027,38.40740741,23.61991192,42,1548,2.6,2310.04,58.97,7.47,246.67,94.87307692,27875074.98
1506,11,0.025,1.055,0.027,39.07407407,23.61991192,60,1566,3.22,2312.6,59.08,7.63,296.05,91.94099379,23015397.39
1506,12,0.027,1,0.018,55.55555556,32.58285073,49,1555,2.63,2311.68,58.81,7.12,250.78,95.35361217,26284592.67
1508,11,0.012,0.729,0.02,36.45,29.96988564,75,1583,2.21,2310.85,58.74,7.36,210.49,95.24434389,32322622.26
1506,5,0.025,1.017,0.022,46.22727273,27.78715793,63,1569,2.66,2311.41,59.07,7.39,251.76,94.64661654,26970505.11
1506,11,0.024,1.025,0.018,56.94444444,32.58285073,39,1545,3.19,2313.51,59.24,7.14,299.94,94.02507837,21748444.48
1506,8,0.017,1.11,0.015,74,37.65403131,27,1533,3.07,2312.79,58.82,6.93,292.94,95.42019544,21927057.24
1508,10,0.019,0.739,0.026,28.42307692,24.33786233,65,1573,2.69,2310.35,59.01,7.15,255.47,94.97026022,25791751.12
1508,12,0.023,0.725,0.017,42.64705882,34.09448306,59,1567,2.3,2311.35,58.61,6.98,217.56,94.59130435,29460668.09
1506,5,0.015,1.09,0.021,51.9047619,28.83191546,37,1543,3.17,2312.57,58.85,7.58,297.62,93.88643533,23224914.36
1508,6,0.019,0.792,0.03,26.4,21.72572514,45,1553,2.74,2310.26,59.18,7.22,259.62,94.75182482,25568001.55
1508,9,0.017,0.8,0.021,38.0952381,28.83191546,48,1556,2.9,2310.86,58.9,7.8,274.79,94.75517241,26104749.52
1508,12,0.021,0.73,0.02,36.5,29.96988564,33,1541,2.96,2311.05,58.9,7.57,281.83,95.21283784,24823487.74
1510,8,0.02,1.006,0.019,52.94736842,31.21470086,56,1566,2.32,2311.66,58.62,6.49,221.95,95.66810345,27160012.19
1508,9,0.02,0.73,0.03,24.33333333,21.72572514,29,1537,2.93,2310.64,58.99,7.23,278.53,95.06143345,23947062.88
1508,8,0.031,0.73,0.036,20.27777778,18.79974161,40,1548,3.15,2305.47,58.9,7.32,294.57,93.51428571,22501387.2
1508,6,0.021,0.72,0.025,28.8,25.10710746,32,1540,3.18,2311.44,59.1,7.35,295.51,92.92767296,22438412.83
1508,8,0.024,0.722,0.024,30.08333333,25.93359266,44,1552,3.21,2307.38,59.13,7.34,293.63,91.47352025,22159473.72
1508,10,0.027,0.742,0.025,29.68,25.10710746,39,1547,3.11,2312.73,58.82,7.16,295.78,95.10610932,22362834.91
1508,7,0.018,0.739,0.015,49.26666667,37.65403131,45,1553,3.25,2311.99,58.78,7.41,293.55,90.32307692,22139616.24
1510,12,0.014,1.023,0.016,63.9375,35.77449321,58,1568,2.25,2311.76,58.61,6.42,214.93,95.52444444,27704131.84
1508,14,0.019,0.76,0.025,30.4,25.10710746,43,1551,2.79,2307.85,58.96,7.29,265.04,94.99641577,25326792.58
1508,15,0.026,0.72,0.026,27.69230769,24.33786233,35,1543,2.91,2311.83,59.1,6.9,275.85,94.79381443,23022966.8
1508,12,0.034,0.725,0.026,27.88461538,24.33786233,38,1546,2.86,2306.75,58.94,7.33,272.49,95.27622378,24830631.29
1508,20,0.018,0.715,0.02,35.75,29.96988564,38,1546,3.24,2309.22,58.96,7.4,295.3,91.14197531,22151406.67
1508,12,0.022,0.736,0.014,52.57142857,39.77262916,52,1560,2.64,2308.87,58.85,7.06,251.64,95.31818182,25932808.05
1508,10,0.022,0.753,0.022,34.22727273,27.78715793,47,1555,3.19,2292.6,59.03,6.75,294.85,92.42946708,20374673.98
1508,8,0.024,0.74,0.029,25.51724138,22.31802259,32,1540,3.09,2292.57,58.94,6.73,291.46,94.3236246,20971451.01
1508,7,0.031,0.76,0.026,29.23076923,24.33786233,64,1572,2.32,2299.4,58.48,6.75,222.17,95.76293103,28098271.55
1508,7,0.016,0.735,0.027,27.22222222,23.61991192,36,1544,2.78,2301.41,59.11,6.91,263.14,94.65467626,24025726.99
1508,5,0.027,0.743,0.027,27.51851852,23.61991192,35,1543,2.98,2301.67,59.01,7.36,283.3,95.06711409,23875578.2
1508,8,0.021,0.743,0.021,35.38095238,28.83191546,63,1571,2.63,2314.03,58.69,4.06,248.13,94.3460076,15003361.05
1508,9,0.029,0.74,0.028,26.42857143,22.94811947,46,1554,2.58,2296.6,58.91,6.37,245.9,95.31007752,23815207.91
1508,9,0.014,0.745,0.027,27.59259259,23.61991192,67,1575,2.5,2303.89,59.15,7.26,236.14,94.456,28100085.55
1506,11,0.029,1.058,0.022,48.09090909,27.78715793,47,1553,3.17,2304.79,59.23,7.24,295.65,93.26498423,22108534.49
1506,4,0.015,1.056,0.021,50.28571429,28.83191546,33,1539,2.79,2298.15,58.82,6.94,263.61,94.48387097,24009489.68
1508,7,0.018,0.74,0.03,24.66666667,21.72572514,49,1557,2.19,2308.08,58.52,6.72,208.33,95.12785388,29745776.22
1506,13,0.016,1.083,0.016,67.6875,35.77449321,38,1544,2.91,2309.74,58.92,7.2,275.99,94.8419244,24002246.6
1506,7,0.019,1.046,0.032,32.6875,20.64126415,31,1537,2.73,2314.09,58.96,6.2,259.75,95.14652015,22072858.46
1506,11,0.018,1.041,0.022,47.31818182,27.78715793,34,1540,2.57,2311.59,58.99,6.94,243.51,94.75097276,26217208.3
1508,9,0.018,0.777,0.027,28.77777778,23.61991192,44,1552,3.15,2312.84,59.09,7.18,292.65,92.9047619,22141588.27
1508,7,0.021,0.744,0.032,23.25,20.64126415,37,1545,2.76,2310.21,59.1,6.62,262.54,95.12318841,23272854.65
1510,12,0.021,1.1,0.022,50,27.78715793,59,1569,2.3,2316.34,58.64,6.83,219.26,95.33043478,28889795.32
1508,14,0.018,0.74,0.027,27.40740741,23.61991192,45,1553,3.19,2309.77,58.95,7.12,298.77,93.65830721,21652464.6
1506,11,0.024,1.027,0.026,39.5,24.33786233,34,1540,3.12,2309.45,58.95,7.54,293.95,94.21474359,23440917.5
1506,15,0.02,1.03,0.027,38.14814815,23.61991192,38,1544,3.12,2312.32,59.15,7.41,293.64,94.11538462,23065392
1506,7,0.03,1.038,0.024,43.25,25.93359266,43,1549,3.24,2309.24,58.89,7.83,293.07,90.4537037,23438786
1508,10,0.037,0.739,0.028,26.39285714,22.94811947,79,1587,2.45,2310.06,58.51,7.46,234.71,95.8,29542367.31
1506,3,0.02,1.03,0.02,51.5,29.96988564,31,1537,3.21,2308.02,59.05,7.46,292.17,91.01869159,22528000.82
1508,17,0.018,0.762,0.028,27.21428571,22.94811947,26,1534,2.74,2310.9,58.79,6.99,260.36,95.02189781,24760365.77
1508,6,0.022,0.737,0.02,36.85,29.96988564,34,1542,3.05,2307.33,59.03,7.22,288.78,94.68196721,22940155.71
1508,16,0.022,0.787,0.029,27.13793103,22.31802259,37,1545,3.02,2309.53,59.1,7.48,285.55,94.55298013,24025229.96
1508,15,0.021,0.728,0.023,31.65217391,26.82423957,49,1557,3.04,2312.29,58.99,7.31,287.53,94.58223684,23352607.76
1508,8,0.024,0.733,0.025,29.32,25.10710746,66,1574,2.23,2313.49,58.52,7.35,212.88,95.46188341,32025756.19
1508,9,0.017,0.728,0.03,24.26666667,21.72572514,23,1531,2.93,2310.45,59.05,7.21,278.12,94.92150171,23878855.6
1508,9,0.02,0.77,0.017,45.29411765,34.09448306,45,1553,2.86,2308.93,59.11,7.6,271.01,94.75874126,25769596.36
1508,11,0.02,0.77,0.018,42.77777778,32.58285073,31,1539,2.75,2308.91,58.98,6.88,261.15,94.96363636,24261186.68
1508,16,0.02,0.734,0.028,26.21428571,22.94811947,45,1553,2.92,2313.18,58.85,7.3,278.61,95.41438356,24288390
1508,11,0.026,0.738,0.023,32.08695652,26.82423957,54,1562,2.84,2311.83,59.05,7.58,269.99,95.06690141,25915288.69
1508,11,0.023,0.754,0.022,34.27272727,27.78715793,57,1565,2.72,2305.44,58.97,7.28,257.96,94.83823529,25915857.88
1508,11,0.014,0.75,0.019,39.47368421,31.21470086,40,1548,2.67,2303.53,58.82,7.25,254.38,95.27340824,26270594.94
1508,6,0.016,0.725,0.02,36.25,29.96988564,46,1554,3.15,2308.75,58.72,7.46,284.79,90.40952381,22964366.67
1508,21,0.018,0.75,0.02,37.5,29.96988564,79,1587,2.31,2301.17,58.61,7.57,219.67,95.0952381,31672467.09
1508,11,0.032,0.765,0.026,29.42307692,24.33786233,54,1562,3.11,2307.72,59.06,7.47,294.75,94.77491961,23280516.81
1508,8,0.017,0.741,0.025,29.64,25.10710746,51,1559,3.17,2304.16,58.94,7.4,298.61,94.19873817,22590944.1
1508,5,0.016,0.77,0.016,48.125,35.77449321,40,1548,3.21,2306.23,58.93,7.5,290.12,90.38006231,22631228.97
1508,12,0.023,0.777,0.028,27.75,22.94811947,32,1540,2.93,2310.64,58.79,6.96,279.73,95.47098976,23052774.23
1508,8,0.02,0.74,0.023,32.17391304,26.82423957,41,1549,3.04,2295.86,58.76,7.15,291.16,95.77631579,22679169.67
1508,6,0.015,0.75,0.022,34.09090909,27.78715793,46,1554,3.16,2296.96,58.83,7.04,294.56,93.21518987,21492567.49
1508,9,0.015,0.785,0.027,29.07407407,23.61991192,36,1544,2.93,2295.67,59.1,6.5,275.94,94.1774744,21389689.76
1508,10,0.021,0.791,0.023,34.39130435,26.82423957,69,1577,2.28,2295.54,58.85,6.34,215.79,94.64473684,26809490.84
1508,9,0.029,0.732,0.031,23.61290323,21.1678094,52,1560,2.71,2301.75,59.13,6.59,256.26,94.56088561,23508426.75
1508,4,0.02,0.729,0.02,36.45,29.96988564,26,1534,2.53,2301.26,59.16,6.02,239.98,94.85375494,22998046.58
1508,6,0.021,0.743,0.021,35.38095238,28.83191546,75,1583,2.25,2297.64,58.67,6.31,214.78,95.45777778,27063135.68
1508,2,0.023,0.737,0.024,30.70833333,25.93359266,52,1560,3.17,2299.62,59.05,6.94,299.08,94.34700315,21144897.09
1508,2,0.022,0.725,0.03,24.16666667,21.72572514,38,1546,3.05,2299.9,59.1,6.81,290.1,95.1147541,21567783.54
1508,6,0.02,0.714,0.023,31.04347826,26.82423957,27,1535,2.92,2299.85,59.24,6.31,268.26,91.86986301,20873501.61
1508,9,0.015,0.758,0.031,24.4516129,21.1678094,48,1556,3.05,2298.77,59.01,6.68,287.86,94.38032787,21145669.22
1508,4,0.024,0.73,0.022,33.18181818,27.78715793,34,1542,3.06,2295.73,58.93,6.73,289.99,94.76797386,21206243.2
1508,5,0.023,0.709,0.028,25.32142857,22.94811947,32,1540,3.01,2294.53,58.96,6.75,286.27,95.10631229,21611270.93
1508,5,0.018,0.711,0.026,27.34615385,24.33786233,30,1538,3.16,2296.76,58.95,7.22,292.26,92.48734177,22040174.13
1508,8,0.022,0.732,0.029,25.24137931,22.31802259,28,1536,2.94,2292.89,58.83,6.44,281.4,95.71428571,21094588
1508,7,0.028,0.83,0.021,39.52380952,28.83191546,32,1540,2.41,2294.56,58.92,6.25,229.26,95.12863071,24992614.11
1508,5,0.023,0.738,0.033,22.36363636,20.1434254,35,1543,3.18,2293.84,58.91,7.07,292.4,91.94968553,21419272
1508,4,0.022,0.749,0.021,35.66666667,28.83191546,31,1539,3.06,2296.75,58.76,7.21,292.26,95.50980392,22728818.14
1508,4,0.023,0.723,0.031,23.32258065,21.1678094,45,1553,3.03,2296.51,58.85,7.26,288.9,95.34653465,23110621.43
1508,9,0.018,0.755,0.018,41.94444444,32.58285073,84,1592,2.56,2298.24,58.8,6.96,242.76,94.828125,26243028
1508,10,0.014,0.775,0.016,48.4375,35.77449321,46,1554,2.73,2298.66,58.89,7.17,260.09,95.27106227,25355988
1506,3,0.018,1.054,0.026,40.53846154,24.33786233,53,1559,2.46,2296.25,59.07,7.07,234.51,95.32926829,27717417.68
1508,12,0.026,0.7,0.022,31.81818182,27.78715793,64,1572,2.32,2293.46,58.72,6.51,221.32,95.39655172,27029216.95
1506,4,0.026,1.019,0.022,46.31818182,27.78715793,43,1549,2.87,2290.54,58.95,7.46,272.6,94.9825784,25005992.78
