grade,grade,seq_no,dd,p,mn,s,mn_s,mn_s_t,l_temp,s_temp,super_heat,tt,f_temp,cs,mcwf,mould_level,mcwd_temp,new_var,sczfr,m_factor
2,980,S05,11,0.024,0.771,0.021,36.71428571,28.83191546,1508,1563,55,1563,1563,2.48,2282.77,58.16,6.91,26713931.83,234.92,232.44
2,980,S21,23,0.02,0.724,0.017,42.58823529,34.09448306,1508,NA,38,1546,1546,3.08,2287.24,58.17,8.71,27166173.27,292.14,289.06
2,909,S23,10,0.025,1.033,0.025,41.32,25.10710746,1506,1566,60,1566,1566,2.49,2286.75,58.1,5.82,22448721.69,236.02,233.53
2,980,M,4,0.019,0.747,0.021,35.57142857,28.83191546,1508,1570,62,1570,1571,2.27,2319.59,57.84,8.27,35492792.54,243.58,241.31
2,980,S05,7,0.016,0.774,0.022,35.18181818,27.78715793,1508,1540,32,1540,1533,3.21,2324.43,57.81,7.95,24178416.73,306.37,303.16
2,980,S09,15,0.022,0.745,0.028,26.60714286,22.94811947,1508,NA,34,1542,1542,3.08,2323.54,57.83,5.21,16507695.55,294.99,291.91
2,980,S15,12,0.017,0.712,0.028,25.42857143,22.94811947,1508,NA,34,1542,1542,3.06,2323.8,58.07,4.62,14735625.88,290.89,287.83
2,980,S20,6,0.026,0.742,0.027,27.48148148,23.61991192,1508,1695,187,1695,1695,2.96,2323.97,57.81,8.57,28259789.25,282.03,279.07
2,980,S25,8,0.021,0.73,0.019,38.42105263,31.21470086,1508,1554,46,1554,1554,2.92,2323.68,58.03,7.45,24899981.92,276.69,273.77
2,980,S30,5,0.025,0.745,0.021,35.47619048,28.83191546,1508,1700,192,1700,1546,3.27,2318.64,57.91,7.02,20906049.47,310.71,307.44
2,980,M,6,0.022,0.752,0.019,39.57894737,31.21470086,1508,1702,194,1702,1581,2.23,2316.47,57.52,5.11,22294205.89,245.08,242.85
2,980,S10,4,0.039,0.76,0.018,42.22222222,32.58285073,1508,NA,192,1700,1700,2.79,2317.76,57.82,3.12,10885995.35,266.74,263.95
2,980,S15,11,0.018,0.74,0.014,52.85714286,39.77262916,1508,1570,62,1570,1702,2.95,2316.85,58.27,5.94,19593482.64,280.24,277.29
2,980,S20,15,0.016,0.739,0.015,49.26666667,37.65403131,1508,NA,50,1558,1558,3.04,2318.95,58.1,4.96,15890910,288.3,285.26
2,909,S30,6,0.02,1.026,0.024,42.75,25.93359266,1506,1552,46,1552,1552,3.27,2318.2,58.1,9.11,27125066.79,310.85,307.58
2,909,M,7,0.023,1.04,0.015,69.33333333,37.65403131,1506,1577,71,1577,1580,2.25,2308.17,57.66,6.03,25980761.52,244.53,242.28
2,909,S05,4,0.018,1.065,0.016,66.5625,35.77449321,1506,1549,43,1549,1549,2.8,2312.23,57.86,6.08,21087537.6,266.27,263.47
2,909,S10,6,0.022,1.034,0.02,51.7,29.96988564,1506,NA,59,1565,1565,3.04,2315.52,58.03,6.08,19450368,289.4,286.36
2,909,S15,8,0.017,0.945,0.01,94.5,51.94243253,1506,NA,32,1538,1538,2.69,2311.62,57.97,8.77,31652866.57,256.53,253.84
2,909,S19,5,0.027,1.02,0.022,46.36363636,27.78715793,1506,1551,45,1551,1652,2.86,2314.32,58.26,7.09,24096440.9,269.53,266.67
2,909,M,4,0.036,1.034,0.021,49.23809524,28.83191546,1506,1563,57,1563,1577,2.62,2304.5,57.84,7.28,26894042.75,260.03,257.41
2,909,S05,8,0.022,1.063,0.017,62.52941176,34.09448306,1506,NA,55,1561,1561,2.86,2311.71,57.77,8.45,28686219.55,273.43,270.57
2,909,S10,6,0.02,1.029,0.02,51.45,29.96988564,1506,1536,30,1536,1536,2.93,2307.78,58.09,5.36,17731311.73,277.36,274.43
2,909,S20,9,0.027,1.045,0.017,61.47058824,34.09448306,1506,1552,46,1552,1552,2.87,2310.57,57.85,0.06,202879.3171,273.96,271.09
2,909,S25,10,0.033,1.036,0.02,51.8,29.96988564,1506,1555,49,1555,1555,2.45,2309.78,58.02,6.89,27281801.49,232.54,230.09
2,909,S30,7,0.034,1.042,0.023,45.30434783,26.82423957,1506,NA,196,1702,1702,3.01,2311.75,58.3,8.11,26160408.14,284.24,281.23
2,909,M,5,0.022,1.068,0.017,62.82352941,34.09448306,1506,1560,54,1560,1560,2.58,2308.11,57.66,8,30059106.98,251.82,249.24
2,909,S05,5,0.022,1.055,0.016,65.9375,35.77449321,1506,1554,48,1554,1552,2.84,2310.42,63.04,7.29,24908605.48,269.8,266.96
2,909,S10,8,0.02,1.04,0.016,65,35.77449321,1506,1557,51,1557,1556,2.49,2311.77,62.95,9.05,35289308.31,237.09,234.6
2,909,S15,8,0.023,1.03,0.02,51.5,29.96988564,1506,1555,49,1555,1550,2.61,2312.32,62.89,8.01,29805007.45,250.33,247.72
2,909,S20,6,0.02,1.021,0.018,56.72222222,32.58285073,1506,1550,44,1550,1693,2.72,2310.69,63,7.25,25867834.74,258.35,255.63
2,909,S25,3,0.021,1.027,0.016,64.1875,35.77449321,1506,1555,49,1555,1558,3.16,2307.7,62.88,6.97,21378357.53,301.59,298.43
2,909,S05,9,0.018,0.998,0.009,110.9222222,56.47110389,1506,1544,38,1544,1540,2.91,2305.87,63.1,8.48,28221947.05,275.63,272.72
2,909,S10,6,0.023,1.023,0.019,53.84210526,31.21470086,1506,1552,46,1552,1552,2.81,2308.24,62.8,9.72,33534373.58,267.71,264.9
2,909,S15,8,0.029,1.051,0.028,37.53571429,22.94811947,1506,1549,43,1549,1546,2.86,2305.96,62.9,8.73,29563052.22,272.16,269.3
2,909,S20,12,0.026,1.09,0.024,45.41666667,25.93359266,1506,1530,24,1530,1531,2.79,2306.48,63.05,8.17,28367223.91,264.92,262.13
2,909,S25,5,0.033,1.044,0.019,54.94736842,31.21470086,1506,1549,43,1549,1549,2.79,2308.18,63.26,8.72,30299205.85,263.54,260.75
2,909,S30,10,0.023,1.049,0.02,52.45,29.96988564,1506,1543,37,1543,1545,2.64,2307.06,63.14,6.71,24627865.5,249.46,246.82
2,909,M,7,0.024,1.06,0.019,55.78947368,31.21470086,1506,NA,72,1578,1578,2.3,2302.37,62.28,9.38,39436595.01,236.14,233.84
2,909,S05,7,0.024,1.038,0.018,57.66666667,32.58285073,1506,1543,37,1543,1543,2.79,2307.76,63.04,9.95,34566770.75,264.62,261.83
2,980,S05,11,0.029,0.73,0.021,34.76190476,28.83191546,1508,1545,37,1545,1552,2.92,2279.97,63,7.24,23742920.47,277.65,274.73
2,980,S09,9,0.027,0.745,0.02,37.25,29.96988564,1508,1553,45,1553,1545,3.01,2278.38,63.38,7.15,22730814.42,283.5,280.49
2,980,S11,9,0.027,0.748,0.017,44,34.09448306,1508,1569,61,1569,1569,2.88,2277.68,63.13,7.4,24579963.33,274,271.12
2,980,S14,6,0.022,0.748,0.03,24.93333333,21.72572514,1508,1560,52,1560,1560,2.8,2279.53,62.92,8.89,30397532.55,266.87,264.07
2,980,S20,9,0.025,0.75,0.014,53.57142857,39.77262916,1508,1560,52,1560,1693,3.13,2281.5,63.42,7.15,21889279.55,295.09,291.96
2,980,S05,6,0.023,0.79,0.012,65.83333333,44.94691449,1508,NA,45,1553,1553,2.83,2288.45,63.08,10.91,37053482.65,268.69,265.86
2,976,S10,4,0.029,0.996,0.015,66.4,37.65403131,1510,1575,65,1575,1581,2.96,2286.88,63.02,0.69,2238979.135,281.94,278.98
2,909,S20,8,0.019,1.121,0.023,48.73913043,26.82423957,1506,1542,36,1542,1542,2.91,2282.49,63.18,9.54,31427769.53,275.15,272.24
2,909,S25,6,0.018,1.038,0.026,39.92307692,24.33786233,1506,1553,47,1553,1550,2.93,2281.59,62.93,4.88,15960228.2,278.56,275.63
2,909,S05,5,0.022,1.051,0.017,61.82352941,34.09448306,1506,1562,56,1562,1558,2.75,2284.16,63.02,7.65,26687294.84,262.06,259.31
2,909,S25,10,0.025,1.041,0.02,52.05,29.96988564,1506,1551,45,1551,1653,2.9,2281.32,63.18,7.24,23920820.19,274.82,271.92
2,976,M,6,0.017,1.011,0.015,67.4,37.65403131,1510,1579,69,1579,1579,2.26,2279.46,62.64,6.93,29356620.69,244.66,242.4
2,909,S05,8,0.025,1.048,0.016,65.5,35.77449321,1506,NA,48,1554,1554,1.97,2281.32,63.05,10.02,48734553.75,215.83,213.86
2,980,S10,5,0.017,0.811,0.027,30.03703704,23.61991192,1508,1552,44,1552,1692,2.34,2282.32,63.12,74.21,303999171.9,235.41,233.07
2,1071,S15,6,0.017,1.02,0.021,48.57142857,28.83191546,1505,1559,54,1559,1544,2.48,2279.3,63.19,9.08,35049751.94,234.11,231.63
2,1071,S20,7,0.02,1.024,0.024,42.66666667,25.93359266,1505,1564,59,1564,1564,2.88,2276.04,63.06,59.49,197460695.3,272.93,270.05
2,909,S23,4,0.025,1.071,0.016,66.9375,35.77449321,1506,NA,15,1521,1521,2.66,2279.24,63.01,9.77,35160276,253.04,250.38
2,909,S05,5,0.04,1.042,0.013,80.15384615,42.18126779,1506,NA,50,1556,1556,2.78,2275.15,63.2,7.27,24989003.63,262.12,259.34
2,909,S10,6,0.02,1.1,0.013,84.61538462,42.18126779,1506,NA,44,1550,1550,2.83,2270.44,62.94,8.13,27394503.27,269.16,266.33
2,909,S20,7,0.023,1.069,0.022,48.59090909,27.78715793,1506,1565,59,1565,1697,2.87,2271.73,62.93,7.08,23537339.12,273.45,270.58
2,909,M,6,0.024,1.026,0.017,60.35294118,34.09448306,1506,NA,70,1576,1576,2.34,2273.33,62.59,7.56,30847339.38,231.58,229.24
2,980,S05,6,0.028,0.743,0.016,46.4375,35.77449321,1508,1561,53,1561,1551,2.72,2271.97,63.05,7.55,26486826.73,258.57,255.85
2,980,S10,7,0.016,0.728,0.02,36.4,29.96988564,1508,1538,30,1538,1538,2.72,2275.67,63.13,5.36,18834515.82,257.34,254.62
2,980,S20,7,0.024,0.878,0.017,51.64705882,34.09448306,1508,NA,63,1571,1571,2.94,2275.19,62.82,4.73,15373783.86,279.73,276.79
2,980,S25,5,0.019,0.81,0.02,40.5,29.96988564,1508,1564,56,1564,1571,2.56,2276.31,62.96,7.01,26179343.37,243.96,241.4
2,909,M,10,0.027,1.052,0.02,52.6,29.96988564,1506,NA,76,1582,1582,2.3,2242.76,62.62,8.1,33173345.74,238.69,236.39
2,909,S05,8,0.028,1.058,0.013,81.38461538,42.18126779,1506,1697,191,1697,1563,2.82,2250.62,63,6.29,21083999.7,267.63,264.81
2,909,S10,6,0.021,1.032,0.015,68.8,37.65403131,1506,1545,39,1545,1541,2.94,2248.77,62.94,6.03,19371547.29,279.38,276.44
2,909,S15,4,0.019,0.794,0.021,37.80952381,28.83191546,1506,1550,44,1550,1703,2.87,2249.09,62.89,6.48,21327955.9,273.33,270.46
2,909,M,5,0.023,1.039,0.015,69.26666667,37.65403131,1506,NA,74,1580,1580,2.25,2238.4,62.75,7.24,30251229.87,244.98,242.73
2,909,S05,6,0.019,1.04,0.021,49.52380952,28.83191546,1506,1555,49,1555,1559,2.78,2242.15,63.05,9.79,33162850.25,264.31,261.53
2,909,S19,9,0.016,1.032,0.022,46.90909091,27.78715793,1506,1563,57,1563,1552,2.93,2241.3,62.76,7.94,25509512.76,279.39,276.46
2,980,S25,7,0.022,0.732,0.021,34.85714286,28.83191546,1508,1572,64,1572,1560,2.91,2240.12,62.86,9.58,30973700.45,277.7,274.79
2,980,M,8,0.023,0.754,0.012,62.83333333,44.94691449,1508,1573,65,1573,1583,2.33,2167.12,62.46,4.2,16406865.58,241.54,239.21
2,980,S05,3,0.025,0.753,0.014,53.78571429,39.77262916,1508,1567,59,1567,1552,3.25,2163.74,63.08,8.16,22817137.62,308.04,304.79
2,980,S05,12,0.033,0.714,0.021,34,28.83191546,1508,1559,51,1559,1561,2.81,2167.45,63.09,7.46,24167453.17,265.92,263.11
2,976,S10,8,0.02,1.19,0.021,56.66666667,28.83191546,1510,1561,51,1561,1555,2.75,2166.64,62.98,0.83,2746511.651,261.76,259.01
2,980,S15,12,0.022,0.733,0.024,30.54166667,25.93359266,1508,1551,43,1551,1551,3.12,2172.48,62.88,7.61,22255386.46,302.22,299.1
2,980,M,5,0.016,0.766,0.009,85.11111111,56.47110389,1508,1588,80,1588,1586,2.26,2206.08,62.59,6.81,27919601.84,242.89,240.63
2,980,S20,2,0.035,0.791,0.029,27.27586207,22.31802259,1508,1562,54,1562,1559,2.64,2208.77,63.01,8.99,31590430.93,250.41,247.77
2,980,S25,4,0.015,0.73,0.02,36.5,29.96988564,1508,1554,46,1554,1548,2.92,2209.59,63.15,9.45,30033776.4,277.13,274.21
2,980,S34,3,0.018,0.764,0.027,28.2962963,23.61991192,1508,1542,34,1542,1542,3.22,2209.46,63.15,4.86,14006055.13,291.49,288.27
2,980,S10,13,0.028,0.763,0.016,47.6875,35.77449321,1508,1557,49,1557,1556,2.7,2206.58,62.94,6.45,22139352.67,256.68,253.98
2,980,S19,2,0.021,0.705,0.026,27.11538462,24.33786233,1508,1640,132,1640,1535,2.79,2205.45,62.96,5.89,19554990,264.91,262.12
2,980,S25,9,0.013,0.743,0.025,29.72,25.10710746,1508,1703,195,1703,1703,2.94,2204.42,63.1,7.54,23744752.57,278.41,275.47
2,980,S10,7,0.016,0.779,0.031,25.12903226,21.1678094,1508,1555,47,1555,1549,2.43,2211.7,62.86,9.57,36583156.3,232.89,230.46
2,980,S20,8,0.024,0.758,0.018,42.11111111,32.58285073,1508,1551,43,1551,1551,2.87,2216.59,62.69,8.45,27410027.56,275.3,272.43
2,980,S24,3,0.013,0.789,0.029,27.20689655,22.31802259,1508,1549,41,1549,1549,2.76,2216.48,62.88,7.08,23880162.78,263.55,260.79
2,980,S26,8,0.021,0.76,0.03,25.33333333,21.72572514,1508,1539,31,1539,1539,2.97,2215.11,62.9,7.83,24527308.91,281.38,278.41
2,980,S30,5,0.017,0.737,0.027,27.2962963,23.61991192,1508,NA,34,1542,1542,2.71,2215.02,62.3,6.68,22931587.13,263.28,260.57
2,980,M,2,0.019,0.732,0.026,28.15384615,24.33786233,1508,1575,67,1575,1575,2.31,2217.87,62.55,7.99,32219602.36,238.43,236.12
2,980,S05,2,0.025,0.738,0.039,18.92307692,17.64296713,1508,1556,48,1556,1556,2.75,2222.01,63.09,6.93,23517753.84,261.25,258.5
2,980,S10,7,0.024,0.738,0.018,41,32.58285073,1508,1567,59,1567,1567,2.84,2214.95,63.05,4.23,13855916.09,268.83,265.99
2,980,S15,4,0.022,0.771,0.024,32.125,25.93359266,1508,1531,23,1531,1531,2.44,2224.16,63.08,5.05,19333784.26,231.71,229.27
2,980,S20,3,0.03,0.804,0.026,30.92307692,24.33786233,1508,1564,56,1564,1565,2.51,2225.09,63,7.27,27068086.88,239.56,237.05
2,980,S25,8,0.024,0.731,0.026,28.11538462,24.33786233,1508,1563,55,1563,1555,2.89,2225.23,62.92,7.54,24383592.96,274.56,271.67
2,980,M,5,0.025,0.733,0.023,31.86956522,26.82423957,1508,NA,82,1590,1590,2.37,2217.48,62.84,74.25,291781070.9,235.21,232.84
2,980,S15,3,0.024,0.768,0.019,40.42105263,31.21470086,1508,1564,56,1564,1564,2.87,2217.79,63.1,7.06,22913557.17,271.84,268.97
2,980,S20,5,0.024,0.75,0.02,37.5,29.96988564,1508,NA,52,1560,1560,2.83,2219.63,63.1,4.62,15218975.45,267.72,264.89
2,980,S25,12,0.031,0.75,0.026,28.84615385,24.33786233,1508,1577,69,1577,1695,2.84,2211.49,62.99,6.75,22075965.32,270.23,267.39
2,980,S05,5,0.024,0.74,0.02,37,29.96988564,1508,1564,56,1564,1561,2.53,2220.68,62.97,7.5,27648782.61,240.72,238.19
2,980,S10,7,0.04,0.737,0.025,29.48,25.10710746,1508,1546,38,1546,1699,2.84,2221.73,63.31,4.57,15015452.68,267.15,264.31
2,980,S12,12,0.023,0.735,0.023,31.95652174,26.82423957,1508,1699,191,1699,1544,2.71,2223.7,62.86,6.98,24055346.57,258.74,256.03
2,909,M,4,0.022,1.04,0.018,57.77777778,32.58285073,1506,1569,63,1569,1573,2.25,2214.15,62.5,6.76,27939620.8,248.38,246.13
2,980,S05,13,0.024,0.742,0.016,46.375,35.77449321,1508,1562,54,1562,1557,2.78,2225.02,63.08,8.48,28505867.74,263.38,260.6
2,980,S10,3,0.017,0.789,0.018,43.83333333,32.58285073,1508,1549,41,1549,1701,2.72,2223.09,63.05,7.82,26843811.75,257.47,254.75
2,980,S15,7,0.025,0.744,0.018,41.33333333,32.58285073,1508,NA,37,1545,1545,2.93,2224.14,62.96,9.34,29777666.87,279.69,276.76
2,980,S29,3,0.031,0.748,0.024,31.16666667,25.93359266,1508,1553,45,1553,1553,2.77,2221.45,62.87,9.12,30718563.47,264.38,261.61
2,976,M,5,0.019,0.985,0.019,51.84210526,31.21470086,1510,NA,76,1586,1586,2.23,2219.22,62.58,7.15,29884832.56,247.77,245.54
2,980,S05,5,0.018,0.765,0.024,31.875,25.93359266,1508,1566,58,1566,1566,2.52,2219.73,62.66,8.87,32815008.5,245.34,242.82
2,980,S10,3,0.024,0.804,0.017,47.29411765,34.09448306,1508,1551,43,1551,1543,2.83,2221.66,63,8.63,28454518.86,269.2,266.37
2,976,S15,13,0.026,1.025,0.02,51.25,29.96988564,1510,NA,43,1553,1553,2.79,2219.05,63.09,9.04,30198168.6,263.66,260.87
2,976,M,3,0.02,1.008,0.017,59.29411765,34.09448306,1510,NA,61,1571,1571,2.24,2213.14,62.5,9.3,38591628.75,248.65,246.41
2,909,S05,8,0.027,1.048,0.024,43.66666667,25.93359266,1506,NA,47,1553,1553,2.8,2219.52,63.01,7.41,24669964.8,266.58,263.78
2,909,S12,8,0.026,1.047,0.019,55.10526316,31.21470086,1506,1553,47,1553,1555,2.58,2217.92,62.95,8.48,30617611.91,244.3,241.72
2,909,S17,7,0.024,1.072,0.021,51.04761905,28.83191546,1506,1565,59,1565,1565,2.89,2219.6,62.95,7.03,22676785.33,274.56,271.67
2,909,S32,4,0.017,1.035,0.022,47.04545455,27.78715793,1506,1539,33,1539,1539,3.19,2217.2,62.88,5.14,15004675.11,291.05,287.86
2,909,M,5,0.02,1.04,0.022,47.27272727,27.78715793,1506,1528,22,1528,1528,2.79,2219.91,62.85,9.75,32582550,267.53,264.74
2,909,S05,2,0.03,1.07,0.029,36.89655172,22.31802259,1506,1562,56,1562,1558,3.12,2224.89,63.06,7.89,23630898.98,290.8,287.68
2,909,M,7,0.02,1.03,0.022,46.81818182,27.78715793,1506,1564,58,1564,1573,2.25,2219.83,62.66,4.72,19558182.19,247.32,245.07
2,909,S05,10,0.02,1.048,0.022,47.63636364,27.78715793,1506,1547,41,1547,1559,2.82,2223.97,62.98,9.89,32758604.91,268.16,265.34
2,909,S10,14,0.028,1.044,0.024,43.5,25.93359266,1506,1555,49,1555,1559,2.8,2222.8,63.03,8.57,28574094,266.71,263.91
2,909,S15,6,0.027,1.038,0.031,33.48387097,21.1678094,1506,1543,37,1543,1703,2.79,2219.92,63.02,8.59,28706191.31,265.45,262.66
2,909,S26,6,0.032,1.025,0.021,48.80952381,28.83191546,1506,1555,49,1555,1555,2.85,2223.46,63.01,7.31,23952515.41,270.73,267.88
2,980,S30,10,0.028,0.739,0.024,30.79166667,25.93359266,1508,1560,52,1560,1560,2.87,2224.2,62.95,7.7,25062936.59,273.41,270.54
2,980,M,11,0.033,0.763,0.024,31.79166667,25.93359266,1508,NA,86,1594,1594,2.18,2219.76,62.34,0.01,42766.01835,244.1,241.92
2,909,S05,5,0.032,1.059,0.022,48.13636364,27.78715793,1506,1566,60,1566,1566,2.15,2222.72,63.06,7.66,33260161.79,236.39,234.24
2,980,S10,20,0.022,0.758,0.027,28.07407407,23.61991192,1508,1539,31,1539,1541,2.82,2223.47,63.06,6.89,22816586.83,266.74,263.92
2,980,S05,12,0.023,0.767,0.027,28.40740741,23.61991192,1508,1548,40,1548,1548,2.85,2231.74,63.47,0.04,131555.2,267.96,265.11
2,909,S20,17,0.028,1.03,0.025,41.2,25.10710746,1506,1553,47,1553,1553,2.83,2231.42,63.06,9.34,30930792.85,269.03,266.2
2,980,S25,11,0.023,0.762,0.011,69.27272727,48.15942887,1508,NA,54,1562,1562,2.63,2232.11,63.1,5.08,18108098.46,249.8,247.17
2,980,S10,6,0.029,0.753,0.02,37.65,29.96988564,1508,1549,41,1549,1549,3.04,2220.62,63.09,3.8,11658255,285.35,282.31
2,980,S15,8,0.026,0.746,0.02,37.3,29.96988564,1508,1552,44,1552,1549,2.96,2222.58,63.22,8.36,26364604.38,279.04,276.08
2,909,S10,14,0.029,1.05,0.019,55.26315789,31.21470086,1506,NA,52,1558,1558,2.8,2221.81,63.01,8.23,27428244.45,265.67,262.87
2,909,S15,12,0.035,1.04,0.019,54.73684211,31.21470086,1506,1559,53,1559,1569,2.87,2224.14,63.13,6.81,22165453.76,271.67,268.8
2,909,S20,13,0.032,1.059,0.022,48.13636364,27.78715793,1506,1564,58,1564,1564,2.61,2223.03,62.61,7.11,25434529.45,253.5,250.89
2,980,S25,5,0.023,0.76,0.029,26.20689655,22.31802259,1508,NA,36,1544,1544,2.53,2221.55,62.85,9.21,33966006.76,240.87,238.34
2,980,S10,5,0.022,0.737,0.028,26.32142857,22.94811947,1508,1561,53,1561,1545,3.01,2156.52,62.89,9.46,28466064,286.71,283.7
2,909,S09,8,0.027,1.028,0.017,60.47058824,34.09448306,1506,1551,45,1551,1546,2.86,2148.09,63.01,8.9,28075386.08,271.61,268.75
2,980,S15,7,0.02,0.751,0.03,25.03333333,21.72572514,1508,1553,45,1553,1557,2.6,2149.4,63.05,6.86,23818658.77,246.01,243.41
2,909,S10,5,0.021,1.01,0.023,43.91304348,26.82423957,1506,1541,35,1541,1540,2.8,2152.05,62.84,8.97,28955832.75,267.44,264.64
2,980,S15,8,0.035,0.723,0.015,48.2,37.65403131,1508,1562,54,1562,1566,2.9,2151.79,62.87,5.38,16766154.08,276.44,273.54
2,909,S29,5,0.032,1.029,0.022,46.77272727,27.78715793,1506,1540,34,1540,1532,2.84,2152.35,62.87,10.2,32467138.73,270.19,267.35
2,909,S05,5,0.029,1.035,0.016,64.6875,35.77449321,1506,1546,40,1546,1550,2.79,2152.57,63.04,8.44,27349211.96,264.94,262.15
2,980,S10,10,0.022,0.785,0.021,37.38095238,28.83191546,1508,NA,31,1539,1539,2.76,2152.84,63.03,7.15,23423835.22,261.39,258.63
2,909,S15,5,0.018,1.059,0.025,42.36,25.10710746,1506,1554,48,1554,1554,2.78,2154.07,63.01,9.08,29549501.27,263.71,260.93
2,909,M,11,0.023,1.054,0.017,62,34.09448306,1506,1572,66,1572,1570,3.02,2163.99,61.87,5.94,17876563.75,270.23,267.21
2,980,S05,2,0.022,0.763,0.029,26.31034483,22.31802259,1508,1562,54,1562,1546,2.81,2152.8,63.35,9.79,31501363.13,265.4,262.59
2,980,S20,6,0.033,0.8,0.019,42.10526316,31.21470086,1508,1563,55,1563,1563,2.91,2151.62,59.98,4.26,13229135.75,277.4,274.49
2,980,M,5,0.03,0.737,0.01,73.7,51.94243253,1508,1567,59,1567,1575,2.38,2160.8,59.75,6.55,24976305.88,233.84,231.46
2,980,S10,2,0.018,0.734,0.021,34.95238095,28.83191546,1508,NA,40,1548,1548,2.9,2159.68,59.94,8.69,27180689.88,275.5,272.6
2,980,S15,11,0.024,0.77,0.023,33.47826087,26.82423957,1508,NA,48,1556,1556,2.91,2159.44,60.02,9.05,28206293.61,276.89,273.98
2,909,S05,6,0.031,1.029,0.03,34.3,21.72572514,1506,1565,59,1565,1560,2.84,2155.49,60.05,8.45,26936035.25,268.96,266.12
2,980,S10,2,0.021,0.819,0.028,29.25,22.94811947,1508,NA,62,1570,1570,2.71,2157.82,59.81,8.32,27823934.35,257.86,255.15
2,980,S15,12,0.018,0.827,0.025,33.08,25.10710746,1508,1539,31,1539,1540,2.81,2154.6,59.91,9.48,30529378.51,267.88,265.07
2,980,S20,4,0.024,0.737,0.019,38.78947368,31.21470086,1508,1546,38,1546,1546,3.04,2155.02,60.52,6.51,19382420.01,285.74,282.7
2,980,S25,6,0.023,0.72,0.027,26.66666667,23.61991192,1508,1546,38,1546,1530,2.9,2156.53,59.91,0.06,187395.0207,276.25,273.35
2,909,M,6,0.021,1.029,0.025,41.16,25.10710746,1506,1589,83,1589,1589,2.22,2170.29,59.76,5.09,20899306.14,249.07,246.85
2,909,S05,10,0.019,1.037,0.025,41.48,25.10710746,1506,1562,56,1562,1554,2.8,2172.3,59.93,8.42,27436149,266.51,263.71
2,909,S10,2,0.017,1.043,0.021,49.66666667,28.83191546,1506,1568,62,1568,1568,2.91,2171.59,60.05,7.58,23757642.35,275.61,272.7
2,909,S15,5,0.025,1.062,0.028,37.92857143,22.94811947,1506,1546,40,1546,1525,2.87,2167.29,59.75,8.35,26483226.59,274.96,272.09
2,909,S30,5,0.024,1.059,0.02,52.95,29.96988564,1506,1541,35,1541,1545,2.84,2170.49,60.1,8.04,25807431.8,268.97,266.13
2,909,M,2,0.02,1.037,0.019,54.57894737,31.21470086,1506,NA,196,1702,1702,2.54,2195.87,59.69,0.08,290477.2913,243.93,241.39
2,980,S05,9,0.026,0.724,0.021,34.47619048,28.83191546,1508,1565,57,1565,1553,2.95,2195.66,59.98,6.17,19287570.59,280.37,277.42
2,980,S10,4,0.019,0.762,0.023,33.13043478,26.82423957,1508,1575,67,1575,1564,2.57,2200.06,60.1,4.76,17114241.06,243.96,241.39
2,980,S15,10,0.031,0.834,0.013,64.15384615,42.18126779,1508,1586,78,1586,1584,2.61,2198.9,59.89,9.9,35030751.72,248.37,245.76
2,980,S20,7,0.023,0.72,0.019,37.89473684,31.21470086,1508,1572,64,1572,1571,2.77,2196.58,59.92,7.64,25445436.48,264.03,261.26
2,980,S25,12,0.027,0.8,0.022,36.36363636,27.78715793,1508,NA,55,1563,1563,2.93,2202.34,59.93,10.5,33147847.78,284,281.07
2,980,S05,4,0.019,0.74,0.021,35.23809524,28.83191546,1508,1552,44,1552,1552,2.88,2219.21,57.09,8.45,27347139.9,235.18,232.3
2,980,S10,5,0.015,0.702,0.019,36.94736842,31.21470086,1508,1557,49,1557,1562,2.73,2218.67,56.87,6.16,21026164.92,231.93,229.2
2,980,S15,6,0.032,0.752,0.02,37.6,29.96988564,1508,1558,50,1558,1558,2.52,2220.03,56.93,7.28,26936364,231.97,229.45
2,980,S20,6,0.021,0.74,0.016,46.25,35.77449321,1508,1562,54,1562,1701,2.45,2218.88,56.81,5.69,21643589.49,232.08,229.63
2,980,S25,8,0.023,0.742,0.018,41.22222222,32.58285073,1508,1568,60,1568,1566,3,2215.67,57.35,5.3,16440271.4,229.55,226.55
2,980,S30,7,0.021,0.765,0.033,23.18181818,20.1434254,1508,1549,41,1549,1532,2.9,2213.72,57.07,7.8,25007402.48,225.55,222.65
2,976,M,6,0.023,1.05,0.012,87.5,44.94691449,1510,1600,90,1600,1600,2.38,2215.45,56.76,7.97,31159652.65,211.16,208.78
2,909,S05,6,0.021,1.047,0.028,37.39285714,22.94811947,1506,1553,47,1553,1553,2.98,2217.58,56.77,9.23,28847888.01,205.52,202.54
2,980,S10,7,0.025,0.777,0.036,21.58333333,18.79974161,1508,1652,144,1652,1546,2.82,2220.12,56.85,9.51,31445401.79,203.66,200.84
2,909,S15,8,0.027,1.045,0.034,30.73529412,19.67192734,1506,NA,37,1543,1543,2.84,2214.48,57.12,7.87,25773740.11,202.73,199.89
2,980,S20,3,0.023,0.753,0.022,34.22727273,27.78715793,1508,1557,49,1557,1552,2.96,2213.84,56.92,8.31,26103866.11,202.24,199.28
2,909,S25,8,0.02,1.055,0.021,50.23809524,28.83191546,1506,1551,45,1551,1551,2.88,2216.3,56.95,7.11,22980260.63,202.02,199.14
