grade,grade_s,seq_no,grade_mn,l_temp,dd,p,mn,s,mn_s,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_factor,heat_ext
C,980,S24,B,1.184268149,0.9153534948,1.502774448,0.06266672545,0.01918863611,-0.2096564913,-0.0005329849869,0.09046418936,0.3367060432,-1.15591916,-1.147642182,1.504437957,-1.147642182,-1.147642182,1.089845026
C,980,M,B,1.184268149,1.67119889,0.9700367136,-0.05305688599,-1.435375591,0.8759938393,1.04371087,1.147642182,-0.692498572,-1.15695936,-1.227467223,1.522022664,-1.227467223,-1.227467223,2.026254831
C,980,S30,B,1.184268149,0.7473830949,0.613505051,-0.1870976186,0.01918863611,-0.305558971,0.07735991101,0.1670652188,-0.0234534883,-1.040042359,-0.9944404054,1.465902362,-0.9944404054,-0.9944404054,1.372552335
C,980,S05,B,1.184268149,1.830706637,1.438796991,-0.2896808774,0.6445126823,-0.850847002,-1.068850263,-0.9541736558,0.1662545609,-1.065083405,-1.114301405,1.340453938,-1.114301405,-1.114301405,1.075479013
C,980,S10,B,1.184268149,1.585438488,1.623181925,-0.1167217086,0.6445126823,-0.8120633835,-0.2224775285,-0.1333741194,0.7323431065,-1.038670271,-1.419870682,1.440621347,-1.419870682,-1.419870682,0.8654818031
C,980,S15,B,1.184268149,1.294505161,1.788659369,-0.8803043618,0.6445126823,-0.9516558859,-1.174306785,-1.066964941,-0.3243220367,-1.091777536,-1.570457394,1.248686624,-1.570457394,-1.570457394,1.453528862
C,980,S25,B,1.184268149,1.67119889,1.840515308,0.03065143418,-0.1589634887,-0.09046418936,-0.5112362673,-0.3965678592,0.6152649547,-0.9634576999,-1.010295332,1.737562676,-1.010295332,-1.010295332,1.118276636
C,980,S20,B,1.184268149,1.398225354,1.227010189,-0.1870976186,0.9883417018,-1.08263409,-0.8639325942,-0.7737452801,-0.3968561692,-0.9449711352,-1.073580271,1.340453938,-1.073580271,-1.073580271,1.640027919
C,980,S25,B,1.184268149,1.494765758,1.227010189,-1.5245735,0.9883417018,-1.413329021,-0.6072341778,-0.4876880963,-0.3002579071,-0.9399851549,-1.196909844,1.340453938,-1.196909844,-1.196909844,1.533148748
C,980,S15,B,1.184268149,1.181716159,1.564137239,-0.1027802769,1.207338727,-1.193643429,-0.3080729924,-0.2164717674,-0.4979186855,-0.966429176,-1.743623572,1.144558504,-1.743623572,-1.743623572,1.521174582
C,980,S25,B,1.184268149,1.67119889,1.680152916,-1.118774783,-0.5106289695,-0.01439109069,-0.6072341778,-0.4876880963,0.6908060492,-0.8873934548,-1.126280572,1.616946371,-1.126280572,-1.126280572,1.018318809
C,980,S30,B,1.184268149,1.494765758,0.9700367136,-0.490391186,1.207338727,-1.318527164,-0.7726672591,-0.681700344,0.2600673503,-0.9935668995,-1.159043526,1.553311586,-1.159043526,-1.159043526,1.193100263
C,980,S05,B,1.184268149,1.830706637,1.890949724,-0.9643058242,0.6445126823,-0.9588053475,-0.7726672591,-0.681700344,-0.4469638976,-0.8489349327,-1.262165557,1.406130735,-1.262165557,-1.262165557,1.735156089
C,909,S05,C,1.140568197,1.830706637,1.890949724,0.6699800495,0.9883417018,-0.1220896961,-1.278890629,-1.356997345,0.6908060492,-0.5579685937,-1.531424675,1.248686624,-1.531424675,-1.531424675,0.7637183821
C,909,S10,C,1.140568197,1.398225354,1.502774448,0.3355781168,0.9883417018,-0.2036671036,-0.8639325942,-0.9541736558,0.5729780162,-0.6428734974,-1.082155361,1.330701457,-1.082155361,-1.082155361,0.8858142549
C,909,S15,C,1.140568197,1.752768171,1.840515308,0.5635822257,0.3125471872,0.262549082,-0.3080729924,-0.3965678592,0.8065171626,-0.6389464785,-1.22464187,1.611064619,-1.22464187,-1.22464187,0.9788315991
C,909,S20,C,1.140568197,1.494765758,1.438796991,0.6573584567,0.3125471872,0.2738754866,-0.9651546428,-1.066964941,0.6524050449,-0.7824020801,-1.221264298,1.750982243,-1.221264298,-1.221264298,1.125276135
C,980,S30,B,1.184268149,1.181716159,1.890949724,-0.1027802769,0.6445126823,-0.8065171626,-0.8639325942,-0.7737452801,-0.0495879164,-0.6491116487,-1.198547851,1.234859387,-1.198547851,-1.198547851,1.181238543
C,909,S25,C,1.140568197,1.494765758,1.680152916,1.022355233,0.9883417018,-0.08511375547,0.62819753,0.6078751939,1.020559214,-0.2197466553,-1.542713617,1.522022664,-1.542713617,-1.542713617,0.8394207294
C,909,S10,C,1.140568197,1.830706637,1.623181925,0.4807963002,-0.5106289695,0.8035693019,-0.9651546428,-1.066964941,0.2600673503,-0.2564854483,-1.234288362,1.060863673,-1.234288362,-1.234288362,0.7976944217
C,909,S15,C,1.140568197,1.585438488,1.14776293,1.469031051,-1.065553435,1.442881713,-2.018019808,-2.07649512,0.3367060432,-0.2463086247,-1.344390858,1.119273208,-1.344390858,-1.344390858,0.8386628769
C,909,S05,C,1.140568197,1.294505161,0.9700367136,1.382185552,0.01918863611,0.5954198918,-1.174306785,-1.269886601,0.6524050449,-0.1990439505,-1.200736875,1.155399528,-1.200736875,-1.200736875,0.7257384112
C,980,S25,B,1.184268149,1.294505161,1.14776293,0.147638449,0.01918863611,-0.1570746049,-0.1492551191,-0.05545885189,0.6152649547,-0.2658605775,-1.671512686,1.831818109,-1.671512686,-1.671512686,1.229734581
C,980,S30,B,1.184268149,1.585438488,1.438796991,-0.9643058242,-0.1589634887,-0.275812739,-1.544467924,-1.451233459,0.7712312928,-0.2653084601,-1.50692163,1.486501569,-1.50692163,-1.50692163,0.9558555347
C,976,M,C,1.22964243,1.830706637,1.371839102,0.3170276474,-0.3347324521,0.6454970249,0.4037855791,0.6078751939,-1.061799757,-0.2350612763,-1.387748331,0.8736494927,-1.387748331,-1.387748331,1.671512686
C,980,S05,B,1.184268149,1.67119889,1.371839102,-0.9643058242,1.628880614,-1.699076879,-1.89855664,-1.805359152,0.8397998365,-0.3036049562,-1.613019007,1.278890629,-1.613019007,-1.613019007,0.7403812715
C,980,S10,B,1.184268149,1.585438488,1.987983746,-0.9643058242,2.657711591,-2.351230061,-0.8639325942,-0.7737452801,0.4915937091,-0.3885084468,-1.175901408,1.255690645,-1.175901408,-1.175901408,0.8779511454
C,980,S15,B,1.184268149,1.056959105,1.438796991,-1.269289985,0.6445126823,-0.9918221581,-1.641051468,-1.555094968,0.3367060432,-0.2345133966,-1.12778936,1.459687677,-1.12778936,-1.12778936,1.15695936
C,980,S20,B,1.184268149,1.294505161,1.623181925,-1.196364555,0.4778069945,-0.8566019734,-0.5112362673,-0.3965678592,0.9333733036,-0.3156268241,-1.164276094,1.400424127,-1.164276094,-1.164276094,0.7824020801
C,980,S25,B,1.184268149,1.905459871,1.788659369,-0.5764358087,0.6445126823,-0.914182648,-0.9651546428,-0.8608403793,-0.1001016045,-0.2531819964,-1.122269617,1.144558504,-1.122269617,-1.122269617,1.172715141
C,980,S30,B,1.184268149,1.181716159,1.227010189,-0.6887776302,-1.065553435,0.4810954668,-0.4069680298,-0.3010943526,2.568762047,-0.1800510621,-1.189307919,1.532286142,-1.189307919,-1.189307919,0.3485754816
C,980,S15,B,1.184268149,1.294505161,1.735254471,-1.269289985,0.8057795411,-1.140974579,-1.363719858,-1.269886601,0.7323431065,-0.2131991995,-1.561376084,1.172185253,-1.561376084,-1.561376084,0.7153738661
C,980,S30,B,1.184268149,1.67119889,1.227010189,-1.368462539,-0.1589634887,-0.3378343981,-1.068850263,-0.9541736558,0.5313849758,-0.2014909659,-1.099548683,1.179099659,-1.099548683,-1.099548683,0.8146601829
C,980,S05,B,1.184268149,1.494765758,1.502774448,-0.2896808774,0.1670652188,-0.4602556004,-0.2224775285,-0.1333741194,0.4191575421,-0.1153802432,-1.120770155,1.127286145,-1.120770155,-1.120770155,0.8139176802
C,980,S10,B,1.184268149,1.181716159,1.623181925,-0.6405815356,1.419870682,-1.47929992,-1.641051468,-1.555094968,0.2952436201,-0.2072053903,-1.193100263,1.042792427,-1.193100263,-1.193100263,0.7615797485
C,980,S10,B,1.184268149,2.113917905,1.788659369,-0.5452469715,0.9883417018,-1.161132739,-1.363719858,-1.269886601,-0.240269679,-0.08484629899,-1.367104349,1.694579493,-1.367104349,-1.367104349,1.823324183
C,980,M,B,1.184268149,1.67119889,1.438796991,-0.5452469715,0.01918863611,-0.3713221279,0.7271262353,0.8046739302,-0.4979186855,0.2334178481,-1.455063396,1.723271361,-1.455063396,-1.455063396,2.069639964
C,909,S20,C,1.140568197,1.056959105,1.890949724,1.062268149,0.1670652188,0.4264427675,-0.2224775285,-0.3010943526,0.8736494927,-0.02825196084,-1.16532644,1.674753711,-1.16532644,-1.16532644,1.040042359
C,909,S25,C,1.140568197,0.9153534948,0.9700367136,1.041874862,0.01918863611,0.5295444584,-1.544467924,-1.665082807,0.3796148422,-0.1541074882,-1.24059192,1.945880071,-1.24059192,-1.24059192,1.455063396
C,909,S05,C,1.140568197,0.7473830949,1.062621986,1.329410657,-0.8787350101,1.213436994,-1.068850263,-1.180168426,1.59090537,-0.1597731836,-1.743623572,1.723271361,-1.743623572,-1.743623572,0.6996289672
C,980,S20,B,1.184268149,1.97738915,1.227010189,0.006395863146,0.9883417018,-0.9948774429,-0.5112362673,-0.3965678592,0.4191575421,-0.06961071487,-1.221264298,1.660834165,-1.221264298,-1.221264298,1.292287186
C,980,S30,B,1.184268149,1.752768171,1.438796991,-0.5164059483,2.015982281,-1.861129299,-1.174306785,-1.066964941,-0.6301464571,-0.0971558936,-1.412605894,1.049240123,-1.412605894,-1.412605894,1.648264919
C,980,S05,B,1.184268149,1.752768171,1.227010189,-0.6405815356,0.9883417018,-1.178565779,-0.4069680298,-0.3010943526,-0.3002579071,-0.1333741194,-1.085992166,1.183919772,-1.085992166,-1.085992166,1.483291336
C,909,S10,C,1.140568197,1.585438488,1.623181925,0.5085049076,0.8057795411,-0.05572575648,-1.448945678,-1.555094968,-0.692498572,-0.170308954,-1.185532603,1.392651235,-1.185532603,-1.185532603,2.01395309
C,909,S15,C,1.140568197,1.67119889,1.371839102,0.5443196013,0.9883417018,-0.1527592488,-1.068850263,-1.180168426,0.9333733036,-0.08003310152,-1.183382846,1.349010427,-1.183382846,-1.183382846,0.769438568
C,909,S25,C,1.140568197,1.752768171,1.940073482,0.6573584567,0.4778069945,0.1754485492,-0.6072341778,-0.681700344,0.8736494927,-0.1406372799,-1.251014481,1.589961409,-1.251014481,-1.251014481,0.9779714309
C,909,S10,C,1.140568197,1.181716159,1.371839102,0.5443196013,-0.1589634887,0.5732920774,-1.739979368,-1.805359152,0.7712312928,-0.2153806556,-1.18660954,0.9948774429,-1.18660954,-1.18660954,0.4840895075
C,980,S15,B,1.184268149,1.398225354,1.227010189,-0.1460221646,1.207338727,-1.220702722,-2.067376371,-2.018019808,0.8736494927,-0.1218212145,-1.229734581,0.9487260911,-1.229734581,-1.229734581,0.378183216
C,980,S25,B,1.184268149,1.905459871,1.502774448,-0.7449457993,-0.1589634887,-0.2567608618,-1.448945678,-1.356997345,0.7323431065,-0.1841152696,-1.288610621,1.330701457,-1.288610621,-1.288610621,0.8600686112
C,980,S30,B,1.184268149,1.67119889,1.502774448,0.07762720487,1.419870682,-1.232577698,-1.174306785,-1.066964941,0.4546337627,-0.1686868645,-1.350999084,1.248686624,-1.350999084,-1.350999084,0.9194568084
C,980,S35,B,1.184268149,1.494765758,1.438796991,-1.046010839,0.3125471872,-0.7013319225,-0.07575626323,0.01812248062,0.8065171626,-0.07682533985,-1.244051099,1.361696639,-1.244051099,-1.244051099,0.8608403793
C,980,S05,B,1.184268149,1.294505161,1.14776293,-1.046010839,1.628880614,-1.710473245,-2.214543559,-2.181718126,0.7712312928,-0.09394335106,-1.666149677,1.197455489,-1.666149677,-1.666149677,0.7340864951
C,980,S10,B,1.184268149,1.585438488,1.371839102,-0.05305688599,-0.6955501243,0.280799021,-0.4069680298,-0.3010943526,0.5729780162,-0.1435984518,-1.592797557,1.260394429,-1.592797557,-1.592797557,0.8724791183
C,980,S05,B,1.184268149,1.97738915,2.034766236,-0.1027802769,0.8057795411,-0.9337853481,0.2819080281,0.3616320024,0.6524050449,-0.1784262153,-1.252764833,1.340453938,-1.252764833,-1.252764833,0.9001077003
C,980,S10,B,1.184268149,1.585438488,1.14776293,-0.5960563668,0.6445126823,-0.9162081549,0.07735991101,0.1670652188,0.6524050449,-0.2268503882,-1.307797649,1.37597812,-1.307797649,-1.307797649,0.9268020065
C,980,S10,B,1.184268149,0.9153534948,1.371839102,-0.6405815356,0.3125471872,-0.6353553483,-0.7726672591,-0.681700344,0.5313849758,1.675837972,-1.445149475,1.906698489,-1.445149475,-1.445149475,1.686790558
C,980,S25,B,1.184268149,1.494765758,0.9700367136,-0.3724644207,0.1670652188,-0.4679723259,-0.3080729924,-0.2164717674,0.1382154209,1.739979368,-1.371869108,1.432395664,-1.371869108,-1.371869108,1.656615294
C,980,S35,B,1.184268149,1.67119889,0.9700367136,0.06266672545,0.9883417018,-0.96940921,-1.278890629,-1.180168426,1.98637877,1.711625171,-1.570457394,1.861129299,-1.570457394,-1.570457394,0.9685568941
C,980,S05,B,1.184268149,1.398225354,1.564137239,-0.7449457993,0.4778069945,-0.7958641629,0.1497940956,0.2394468698,-0.7626486293,1.843353035,-1.139953289,1.422064794,-1.139953289,-1.139953289,2.440388204
C,980,S09,B,1.184268149,0.5284798581,1.502774448,-1.118774783,1.628880614,-1.733956555,-1.068850263,-0.9541736558,-0.7922116181,1.801295038,-1.269886601,1.197455489,-1.269886601,-1.269886601,2.249944366
C,980,S14,B,1.184268149,1.398225354,1.371839102,-1.395467991,0.3125471872,-0.7551846298,-2.018019808,-1.965726476,-1.657667248,1.794586907,-1.092745322,0.8135465971,-1.092745322,-1.092745322,2.074199224
C,980,S19,B,1.184268149,1.830706637,0.9700367136,-0.2227507068,1.833246685,-1.683483544,-0.1492551191,-0.05545885189,0.229312024,1.794586907,-1.281309287,1.119273208,-1.281309287,-1.281309287,1.284951391
C,980,S24,B,1.184268149,1.67119889,1.623181925,-0.9643058242,0.1670652188,-0.545556199,-1.448945678,-1.356997345,-0.1001016045,1.785329094,-1.284951391,1.330701457,-1.284951391,-1.284951391,1.772363391
C,980,S30,B,1.184268149,1.67119889,1.564137239,-1.495409627,1.207338727,-1.530564344,-1.641051468,-1.555094968,-0.3243220367,1.72799599,-1.347027092,1.132837297,-1.347027092,-1.347027092,1.774932736
C,980,S05,B,1.184268149,1.494765758,1.227010189,-1.431652667,0.8057795411,-1.188227529,-1.830393262,-1.752217949,0.4915937091,1.905059994,-1.373920714,1.297216614,-1.373920714,-1.373920714,1.394762764
C,980,S10,B,1.184268149,1.585438488,1.502774448,-0.8803043618,1.419870682,-1.537478983,-1.958420121,-1.881074931,0.4191575421,1.882640556,-1.708176178,1.037756631,-1.708176178,-1.708176178,1.103459271
C,980,S20,B,1.184268149,1.181716159,1.564137239,-0.7136539186,2.233505496,-2.024183179,-1.363719858,-1.269886601,0.02958498062,1.870242587,-1.576892218,1.648264919,-1.576892218,-1.576892218,1.931913451
C,980,S25,B,1.184268149,1.830706637,1.502774448,-0.411604428,0.01918863611,-0.3497084433,-1.739979368,-1.665082807,0.9913864443,1.895334846,-1.558676645,1.877957444,-1.558676645,-1.558676645,1.492968394
C,980,S30,B,1.184268149,1.97738915,1.564137239,-1.174306785,1.833246685,-1.850688835,-0.4069680298,-0.3010943526,0.8397998365,1.931913451,-1.762201276,1.998010694,-1.762201276,-1.762201276,1.682385286
C,980,M,B,1.184268149,1.494765758,1.227010189,-0.2600673503,-0.5106289695,0.1062636567,1.405414904,1.593745793,-0.7922116181,1.949431742,-1.458142784,2.364107444,-1.458142784,-1.458142784,3.414969855
C,980,S10,B,1.184268149,1.752768171,1.735254471,-0.452861435,0.3125471872,-0.6110840317,-0.9651546428,-0.8608403793,-0.8258521908,2.051820455,-1.769805693,1.30591977,-1.769805693,-1.769805693,2.54768152
C,909,S05,C,1.140568197,1.830706637,1.623181925,0.2913487514,1.419870682,-0.4302400238,-0.6072341778,-0.681700344,0.8736494927,1.982560505,-0.9861724833,1.785329094,-0.9861724833,-0.9861724833,1.575968956
C,909,S25,C,1.140568197,1.752768171,1.301440841,1.273475827,1.419870682,-0.2353352426,-0.3080729924,-0.3965678592,-1.123270662,1.971275921,-1.429428403,1.474541116,-1.429428403,-1.429428403,2.909963125
C,980,S30,B,1.184268149,2.113917905,2.125244022,-0.6405815356,1.207338727,-1.358336941,-0.9651546428,-0.8608403793,0.7712312928,1.93536983,-1.570457394,1.532286142,-1.570457394,-1.570457394,1.472174185
C,980,S10,B,1.184268149,1.398225354,1.227010189,0.09635266525,1.419870682,-1.212324863,-1.174306785,-1.066964941,0.1979567714,1.967569564,-1.093714132,1.56771941,-1.093714132,-1.093714132,1.817733815
C,980,S15,B,1.184268149,1.752768171,2.034766236,-0.452861435,-0.3347324521,-0.06800797002,-0.2224775285,-0.1333741194,0.1662545609,1.945880071,-1.119273208,1.919994446,-1.119273208,-1.119273208,1.978770928
C,909,S25,C,1.140568197,1.752768171,1.890949724,0.7723081182,1.207338727,-0.2238435863,-0.5112362673,-0.579900507,0.8736494927,1.960236917,-1.22464187,2.424976517,-1.22464187,-1.22464187,1.888949652
C,980,S30,B,1.184268149,2.363432045,0.9700367136,-0.5764358087,-0.5106289695,0.04531922998,-1.641051468,-1.555094968,-1.370504572,1.942352778,-1.50196353,1.24059192,-1.50196353,-1.50196353,2.676387334
C,980,S01,B,1.184268149,2.178976696,1.502774448,-1.269289985,0.3125471872,-0.7281680231,-2.159242168,-2.12489258,-0.7922116181,1.978770928,-1.522022664,1.459687677,-1.522022664,-1.522022664,2.622925252
C,909,S05,C,1.140568197,1.830706637,1.502774448,0.4130551142,-0.5106289695,0.7918469451,-0.0005329849869,-0.05545885189,0.6524050449,1.938849487,-1.490536027,1.540964045,-1.490536027,-1.490536027,1.534877389
C,909,S15,C,1.140568197,1.830706637,1.788659369,0.9214921533,1.628880614,-0.3974328882,0.07735991101,0.01812248062,0.229312024,1.963890041,-1.226335907,1.616946371,-1.226335907,-1.226335907,1.828972121
C,909,S20,C,1.140568197,1.056959105,1.788659369,0.7723081182,1.419870682,-0.3226371979,-0.8639325942,-0.9541736558,0.3796148422,1.953008176,-1.246945162,1.412605894,-1.246945162,-1.246945162,1.587137992
C,909,S25,C,1.140568197,1.181716159,1.623181925,0.3203921692,0.01918863611,0.4232345024,0.07735991101,0.01812248062,0.1382154209,1.975009556,-1.172715141,1.287388962,-1.172715141,-1.172715141,1.644132475
C,909,S05,C,1.140568197,1.67119889,1.227010189,1.09857366,-0.5106289695,0.8585266096,-1.641051468,-1.752217949,0.8065171626,1.809453306,-1.42794948,1.474541116,-1.42794948,-1.42794948,1.348348726
C,909,S15,C,1.140568197,1.056959105,1.502774448,0.6285221854,-0.1589634887,0.5871674985,-0.4069680298,-0.4876880963,-0.1001016045,1.849213698,-1.720923401,1.513590609,-1.720923401,-1.720923401,1.928479999
C,909,S30,C,1.140568197,1.830706637,1.840515308,0.6104417616,-0.1589634887,0.5824246648,-1.174306785,-1.269886601,0.8397998365,1.828972121,-1.337188971,1.674753711,-1.337188971,-1.337188971,1.467464911
C,909,S05,C,1.140568197,1.585438488,2.034766236,0.9214921533,0.3125471872,0.3044422488,0.2175631371,0.1670652188,0.2952436201,1.840446289,-1.213993623,1.737562676,-1.213993623,-1.213993623,1.782711902
C,980,M,B,1.184268149,2.046792217,2.169068098,-0.3724644207,0.6445126823,-0.8822691056,0.2819080281,0.3616320024,-1.472962246,1.816345062,-1.262165557,1.412605894,-1.262165557,-1.262165557,2.875023484
C,909,S05,C,1.140568197,1.752768171,1.735254471,1.433139453,0.3125471872,0.4159591,0.5234222889,0.4997294752,-2.424976517,1.84627544,-1.414777495,1.930193881,-1.414777495,-1.414777495,3.703517822
C,909,S15,C,1.140568197,1.585438488,1.564137239,0.4130551142,-0.1589634887,0.5517517704,0.07735991101,0.01812248062,0.8736494927,1.806720507,-1.283128212,2.249944366,-1.283128212,-1.283128212,1.725628861
C,980,S05,B,1.184268149,1.67119889,1.735254471,-1.269289985,0.1670652188,-0.5878008732,1.584327172,1.819126084,0.2952436201,1.852168009,-1.465902362,2.074199224,-1.465902362,-1.465902362,1.953008176
C,980,S25,B,1.184268149,1.752768171,1.788659369,-1.269289985,0.4778069945,-0.8822691056,-0.1492551191,-0.05545885189,-0.6696465402,1.812199686,-1.402558754,1.144558504,-1.402558754,-1.402558754,2.107387677
C,980,S30,B,1.184268149,1.494765758,1.623181925,-0.5764358087,0.4778069945,-0.7687221703,-1.958420121,-1.881074931,0.4546337627,1.816345062,-1.595646575,1.340453938,-1.595646575,-1.595646575,1.411883505
C,909,S10,C,1.140568197,1.056959105,1.623181925,0.5754920924,-0.1589634887,0.5758066075,0.2175631371,0.1670652188,0.1662545609,1.831818109,-1.685686171,1.321711953,-1.685686171,-1.685686171,1.564993128
C,976,S09,C,1.22964243,1.056959105,1.940073482,0.2722158025,1.628880614,-0.5651447174,-0.5112362673,-0.2164717674,0.5729780162,1.574126453,-1.492968394,1.432395664,-1.492968394,-1.492968394,1.341763935
C,980,S15,B,1.184268149,1.056959105,1.788659369,-0.1870976186,1.833246685,-1.664017828,-1.363719858,-1.269886601,0.1382154209,1.56318205,-1.176966154,1.278890629,-1.176966154,-1.176966154,1.462787957
C,980,S25,B,1.184268149,1.752768171,1.680152916,-1.5245735,0.9883417018,-1.413329021,-0.7726672591,-0.681700344,-0.4214863762,1.65034174,-1.470600802,1.798602068,-1.470600802,-1.470600802,2.243295931
C,980,S30,B,1.184268149,1.97738915,1.062621986,-0.452861435,-0.5106289695,0.06480300022,-0.9651546428,-0.8608403793,-0.2159261794,1.660834165,-1.518636879,2.467439143,-1.518636879,-1.518636879,2.410120151
C,980,S05,B,1.184268149,1.67119889,1.502774448,-1.269289985,0.01918863611,-0.4534520526,0.1497940956,0.2394468698,0.3796148422,1.63798596,-1.167430996,2.342856901,-1.167430996,-1.167430996,1.971275921
C,980,S10,B,1.184268149,1.67119889,1.680152916,-0.9073237955,0.1670652188,-0.5363018578,-0.8639325942,-0.7737452801,0.6908060492,1.59946553,-1.068378577,1.648264919,-1.068378577,-1.068378577,1.451997744
C,980,S15,B,1.184268149,1.97738915,0.9700367136,-0.9643058242,0.1670652188,-0.545556199,-1.068850263,-0.9541736558,0.8736494927,1.610089728,-1.144558504,1.589961409,-1.144558504,-1.144558504,1.307171177
C,980,S20,B,1.184268149,1.585438488,1.227010189,-1.462787957,-0.3347324521,-0.2126539944,1.840446289,2.502483032,0.3796148422,1.652425704,-1.384961584,1.627877209,-1.384961584,-1.384961584,1.625875301
C,909,S25,C,1.140568197,1.830706637,1.227010189,1.09857366,-0.3347324521,0.7612236483,-0.9651546428,-1.066964941,1.172715141,1.625875301,-1.743623572,2.13780681,-1.743623572,-1.743623572,1.410440934
C,909,S01,C,1.140568197,1.830706637,1.788659369,0.3355781168,0.3125471872,0.2142898001,1.707031017,1.998010694,-0.0495879164,1.654516869,-1.325551484,2.230289067,-1.325551484,-1.325551484,2.148401104
C,909,S09,C,1.140568197,1.294505161,1.062621986,0.8139176802,-1.251597506,1.468247531,0.1497940956,0.09046418936,0.229312024,1.63392241,-1.09808654,1.958420121,-1.09808654,-1.09808654,1.852168009
C,909,S04,C,1.140568197,1.585438488,1.564137239,0.9214921533,-0.6955501243,0.9749665235,0.4664861886,0.4317021574,0.6524050449,1.619908346,-1.237720569,2.508633286,-1.237720569,-1.237720569,1.908342119
C,909,S15,C,1.140568197,1.398225354,1.564137239,0.7023546725,-1.990226216,2.284772435,-0.2224775285,-0.3010943526,0.6152649547,1.621890919,-1.203481273,1.861129299,-1.203481273,-1.203481273,1.60427227
C,909,S20,C,1.140568197,1.752768171,1.371839102,1.298453907,-0.1589634887,0.6935150384,-0.4069680298,-0.4876880963,1.077857909,1.635950808,-1.349010427,3.176933491,-1.349010427,-1.349010427,2.018019808
C,980,S25,B,1.184268149,1.585438488,1.788659369,-0.7973281563,0.3125471872,-0.6563664871,-0.9651546428,-0.8608403793,-0.8258521908,0.5957380991,-1.680194839,2.026254831,-1.680194839,-1.680194839,2.657711591
C,980,M,B,1.184268149,1.398225354,2.169068098,-0.9643058242,0.3125471872,-0.6850662004,1.079288178,1.179633874,-2.199328665,0.6149429641,-1.463565228,1.785329094,-1.463565228,-1.463565228,3.103312872
C,980,S10,B,1.184268149,1.585438488,0.8676272047,-0.1027802769,-0.5106289695,0.1387535412,0.2175631371,0.2971927317,0.229312024,0.5742346006,-1.207891259,2.041005647,-1.207891259,-1.207891259,1.709323584
C,980,S20,B,1.184268149,1.585438488,1.987983746,-0.7973281563,1.419870682,-1.520327592,-0.8639325942,-0.7737452801,0.08431140424,0.5792700451,-1.606205387,1.400424127,-1.606205387,-1.606205387,1.422064794
C,980,S05,B,1.184268149,1.398225354,1.227010189,-0.4311171934,1.207338727,-1.286778852,-1.830393262,-1.752217949,0.8065171626,0.7061110621,-0.9617635269,2.009919408,-0.9617635269,-0.9617635269,1.39900458
C,980,S10,B,1.184268149,1.67119889,1.14776293,-0.7449457993,-0.3347324521,-0.1017087205,-1.278890629,-1.180168426,0.229312024,0.7222749484,-1.125276135,2.561608087,-1.125276135,-1.125276135,1.998010694
C,980,S15,B,1.184268149,1.830706637,1.987983746,-1.419140828,1.207338727,-1.492968394,-0.9651546428,-0.8608403793,0.3367060432,0.7509383277,-1.255104623,2.657711591,-1.255104623,-1.255104623,1.963890041
C,980,S05,B,1.184268149,0.7473830949,1.438796991,-0.3724644207,1.207338727,-1.269289985,0.1497940956,0.2394468698,0.2600673503,-0.06293374396,-1.02100791,1.639006085,-1.02100791,-1.02100791,1.375291671
C,909,S15,C,1.140568197,1.905459871,1.564137239,1.09857366,-0.1589634887,0.6491116487,-1.363719858,-1.451233459,-0.1551862814,-0.0498547385,-1.064144049,1.266908028,-1.064144049,-1.064144049,1.401846502
C,909,S25,C,1.140568197,0.9153534948,1.438796991,1.131319889,2.015982281,-0.5399980402,-1.278890629,-1.356997345,1.020559214,-0.03465095543,-0.9583834351,1.197455489,-0.9583834351,-0.9583834351,0.6136556384
C,909,S30,C,1.140568197,1.97738915,1.14776293,0.9741095942,-0.1589634887,0.6350292885,-1.363719858,-1.451233459,1.542713617,-0.04371868963,-1.051090351,1.412605894,-1.051090351,-1.051090351,0.5474126618
C,909,M,C,1.140568197,1.585438488,1.564137239,0.3142266198,-0.5106289695,0.7651460802,1.079288178,1.112815225,-1.123270662,-0.01812248062,-1.07833442,2.041005647,-1.07833442,-1.07833442,2.738805889
C,909,S05,C,1.140568197,1.830706637,1.680152916,0.7023546725,0.01918863611,0.4936998377,-0.5112362673,-0.579900507,0.4191575421,-0.02078791061,-1.648264919,1.422064794,-1.648264919,-1.648264919,1.108371363
C,909,S22,C,1.140568197,1.494765758,1.438796991,0.9741095942,1.628880614,-0.3928228173,0.4664861886,0.4317021574,0.8397998365,0.004263892613,-1.196909844,1.895334846,-1.196909844,-1.196909844,1.168485216
C,980,S10,B,1.184268149,1.752768171,1.438796991,-0.452861435,0.3125471872,-0.6110840317,-0.6897914849,-0.579900507,0.08431140424,0.002664927963,-1.084071769,1.287388962,-1.084071769,-1.084071769,1.205132272
C,980,S15,B,1.184268149,1.494765758,1.564137239,-0.01172593787,0.3125471872,-0.4946031345,-0.6072341778,-0.4876880963,0.5313849758,-0.01039339387,-1.345707806,1.768531174,-1.345707806,-1.345707806,1.293516598
C,980,S05,B,1.184268149,1.585438488,1.14776293,-0.4311171934,1.207338727,-1.286778852,-1.174306785,-1.066964941,0.003997397858,0.02398662323,-1.482491162,1.768531174,-1.482491162,-1.482491162,1.660834165
