grade,grade_s,seq_no,grade_mn,l_temp,dd,p,mn,s,mn_s,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_factor,heat_ext
F,909,S25,C,0.1315265568,0.6587052008,-0.826165996,1.021248256,-0.3687263505,0.5610270886,-0.4129943812,-0.6213257455,0.383826575,1.133591915,-0.1310789984,0.5697560152,0.1143321678,0.1143321678,0.5432845243
F,909,S01,C,0.1315265568,0.6587052008,0.8675823385,0.7524755543,0.3417601911,-0.06422023223,2.056776833,4.505511721,0.383826575,1.145402016,-0.06185110179,0.8014262535,0.120193153,0.120193153,0.770591423
F,980,M,B,0.1691249884,1.496576791,-0.2615832179,-0.591387953,1.94035491,-1.125725138,-0.03927900015,0.2219041011,-1.636094778,1.087453788,-0.2827210575,0.463415578,-0.9210475047,-0.9210475047,1.191003743
F,909,S09,C,0.1315265568,-0.1791663894,-1.202554515,0.9406164453,-1.256834528,1.553583547,-0.2017639484,-0.1828462253,1.393787251,1.134536723,-0.1277824319,0.8318092355,0.4747827596,0.4747827596,0.4957699408
F,909,S04,C,0.1315265568,-0.1791663894,0.1148053009,0.9674937155,-0.7239696213,0.8755995536,-0.1205214743,-0.01420025597,1.191795116,1.112333734,-0.04536826927,0.8204156172,0.4050004041,0.4050004041,0.539726539
F,909,S15,C,0.1315265568,-1.017037979,0.1148053009,0.9137391752,-1.967321069,3.099121609,-0.2830064226,-0.3514921946,1.259125828,1.126820791,-0.1178927323,0.5925432518,0.4868710416,0.4868710416,0.3182690308
F,909,S20,C,0.1315265568,0.1001241407,-0.4497774773,1.123381882,-0.1911047151,0.4641860369,-0.3155034122,-0.4189505823,0.9561376249,1.165872857,-0.1706377964,0.7786390169,0.4104950778,0.4104950778,0.5733369421
F,909,S10,D,0.1315265568,-1.57561904,0.3029995603,1.988829981,1.229868368,-0.0446005804,-0.2180124433,-0.2165754191,1.360121895,1.220514257,-0.1772309294,0.6305219793,0.4167223746,0.4167223746,0.3328891336
F,909,S15,C,0.1315265568,-1.017037979,0.3029995603,1.236266417,1.229868368,-0.3078309073,-0.2667579278,-0.3177630007,1.562114031,1.16965209,-0.1145961658,0.8318092355,0.411227701,0.411227701,0.453426089
F,909,S30,C,0.1315265568,-1.017037979,-0.07338895848,0.7793528244,0.6970034619,-0.2386389359,-0.2180124433,-0.2165754191,1.124464404,1.138158488,-0.1442652644,0.8318092355,0.3275255056,0.3275255056,0.5711536396
F,909,M,C,0.1315265568,0.6587052008,-1.014360255,0.9029882671,-0.1911047151,0.3562616029,0.1557029378,0.5591960397,-1.467767998,1.097374273,-0.266238225,0.4824049418,-0.8529135514,-0.8529135514,1.136787757
F,909,S05,C,0.1315265568,0.1001241407,0.8675823385,0.9137391752,-0.1911047151,0.3615262094,-0.1855154536,-0.1491170314,1.15812976,1.100523633,-0.1145961658,0.6722985797,0.2551789691,0.2551789691,0.4146398354
F,909,S10,C,0.1315265568,0.1001241407,-0.826165996,0.7524755543,-1.434456163,1.71412512,-0.2180124433,-0.2165754191,1.057133692,1.145716952,-0.1640446634,0.4862028145,0.2416254408,0.2416254408,0.2758015131
F,909,S15,C,0.1315265568,-1.017037979,2.184942154,0.9137391752,-0.0134830797,0.2311645235,-0.4129943812,-0.6213257455,1.393787251,1.082257344,-0.1475618309,0.4862028145,0.07531998482,0.07531998482,0.1870144856
F,909,S20,C,0.1315265568,-1.017037979,-0.826165996,0.9137391752,-1.079212892,1.274058009,-0.2342609381,-0.250304613,0.6194840661,1.092335297,-0.1343755649,0.3304900314,0.1692789043,0.1692789043,0.2420427463
F,909,S25,C,0.1315265568,0.6587052008,3.314107711,0.7954791865,0.1641385557,0.06000783485,-0.3480004019,-0.48640897,-0.05382305142,1.130442555,-0.1574515304,0.4026496138,-0.09867801427,-0.09867801427,0.5121190822
F,909,S30,C,0.1315265568,-0.7377474494,-0.07338895848,1.343775497,-0.5463479859,0.8996859888,-0.6892187933,-1.194722041,-1.366771931,1.101783377,-0.2003068949,0.2507347035,-0.7417379878,-0.7417379878,0.8143815826
F,980,S05,B,0.1691249884,-0.1791663894,0.6793880791,-0.5806370449,-0.1911047151,-0.3702540993,-0.3967458864,-0.5201381639,1.191795116,1.092807701,-0.1442652644,0.5317772876,0.127153073,0.127153073,0.2786389452
F,980,S15,B,0.1691249884,1.496576791,-1.014360255,-0.4838788724,-0.5463479859,-0.09473969068,-0.3804973916,-0.48640897,1.191795116,1.009349655,-0.1047064663,0.5545645242,0.08814089001,0.08814089001,0.2931273188
F,980,S19,B,0.1691249884,2.055157851,0.3029995603,-0.6988970335,0.3417601911,-0.6822392609,-0.3155034122,-0.3514921946,0.8888069131,1.075013816,-0.1541549639,0.5051921783,0.03337730925,0.03337730925,0.3326067995
F,980,M,B,0.1691249884,1.496576791,-0.4497774773,-0.6451424933,-0.3687263505,-0.2979350306,0.009466484336,0.3230916826,-1.602429422,1.046354638,-0.4277699837,0.3190964132,-0.8824016333,-0.8824016333,0.9933004052
F,980,S05,B,0.1691249884,0.6587052008,0.8675823385,-0.8601606544,1.94035491,-1.207984615,-0.2342609381,-0.1828462253,1.057133692,1.080840132,-0.1772309294,0.5127879238,-0.04025131774,-0.04025131774,0.2953979953
F,980,S10,B,0.1691249884,2.055157851,1.243970857,-0.7956552061,1.762733274,-1.149925345,-0.4454913709,-0.6213257455,0.9561376249,1.100681101,-0.2069000279,0.463415578,-0.03658820197,-0.03658820197,0.2780127378
F,980,S15,B,0.1691249884,1.775867321,-0.2615832179,-0.7634024819,0.6970034619,-0.8430157664,-0.2667579278,-0.250304613,0.922472269,1.076903432,-0.1937137619,0.5507666514,-0.04959226295,-0.04959226295,0.365780182
F,980,S20,B,0.1691249884,1.496576791,-0.6379717366,-0.8601606544,0.1641385557,-0.6770370805,-0.3317519071,-0.3852213884,0.7204801337,1.036749089,-0.1673412299,0.5697560152,-0.1226714226,-0.1226714226,0.4365913122
F,980,S30,B,0.1691249884,1.217286261,-1.390748774,-0.7526515738,-0.5463479859,-0.2409787608,-0.3642488967,-0.4526797762,-0.6934648131,1.058952078,-0.1805274959,0.2925113038,-0.4170027747,-0.4170027747,0.6031554348
F,980,M,B,0.1691249884,0.6587052008,-0.6379717366,-0.7096479416,0.6970034619,-0.8219573403,-0.03927900015,0.2219041011,-1.636094778,1.075958624,-0.2959073235,0.2811176856,-0.8587745366,-0.8587745366,0.964043913
F,980,S10,B,0.1691249884,1.496576791,-1.202554515,-0.7956552061,-0.0134830797,-0.5660473235,-0.2180124433,-0.1491170314,0.5858187102,1.108554502,-0.1904171954,0.5013943056,-0.07175411336,-0.07175411336,0.4155757295
F,980,S15,B,0.1691249884,0.1001241407,-0.2615832179,-0.790279752,0.1641385557,-0.6459280419,-0.5104853502,-0.7562425209,1.629444742,1.047929318,-0.1310789984,0.6001389973,-0.0679078418,-0.0679078418,0.2270178707
F,980,S20,B,0.1691249884,0.3794146707,0.4911938197,-0.8064061141,-0.0134830797,-0.5710612342,-0.1367699691,0.01952893789,1.326456539,1.082099876,-0.05196140228,0.6077347428,-0.005268562129,-0.005268562129,0.3112680732
F,980,S25,B,0.1691249884,0.9379957308,-0.6379717366,-0.602138861,0.3417601911,-0.6410379921,0.1232059481,0.5591960397,0.4174919308,1.078950516,-0.2365691265,0.5583623969,-0.04336496614,-0.04336496614,0.5176872555
F,976,S30,C,0.20672342,-0.1791663894,-0.826165996,0.6718437439,-0.1911047151,0.2430725623,-0.2830064226,-0.2165754191,1.427452607,1.069817371,-0.1541549639,0.3304900314,-0.2038094369,-0.2038094369,0.04122188383
F,909,M,C,0.1315265568,-1.29632851,1.620359376,0.8384828188,-0.9015912568,0.9998597522,0.1557029378,0.5591960397,-1.299441219,0.9926580462,-0.292610757,0.3418836497,-0.7054731416,-0.7054731416,0.885562334
F,909,S10,C,0.1315265568,-1.29632851,-0.2615832179,0.7524755543,-0.7239696213,0.7517264589,-0.4454913709,-0.6887841332,-1.063783728,1.059739419,-0.2036034614,0.3039049221,-0.661882064,-0.661882064,0.7526110529
F,980,S10,B,0.1691249884,0.6587052008,0.1148053009,0.02678926037,3.006084722,-1.163824264,-0.4617398657,-0.6550549393,-1.299441219,0.05383376913,-0.1277824319,0.3304900314,-0.7765375876,-0.7765375876,0.7897732182
F,980,M,B,0.1691249884,-1.017037979,-1.202554515,-0.6720197634,0.3417601911,-0.6707944637,0.09070895848,0.4917376519,-1.669760133,0.03541001193,-0.23327256,0.368468759,-0.9529166119,-0.9529166119,0.9906836715
F,980,S23,B,0.1691249884,-0.1791663894,0.4911938197,-0.3226152515,1.229868368,-0.8530937274,-0.2667579278,-0.250304613,-1.265775863,0.06832082607,-0.1376721314,0.3874581228,-0.9404620183,-0.9404620183,0.8429410686
F,980,M,B,0.1691249884,1.775867321,-0.2615832179,-0.6451424933,-0.1911047151,-0.4018417386,-0.1205214743,0.05325813175,-1.400437286,-0.00568913874,-0.2003068949,0.3912559956,-0.8959551617,-0.8959551617,0.8965679886
F,980,S10,B,0.1691249884,0.1001241407,1.432165117,-0.8601606544,0.3417601911,-0.7509080415,-0.3804973916,-0.48640897,-1.097449084,0.02580446331,-0.1343755649,0.1937666121,-0.8547451093,-0.8547451093,0.5545143002
F,980,S15,B,0.1691249884,0.1001241407,-0.2615832179,-0.6075143151,1.229868368,-0.9527452082,-0.3480004019,-0.4189505823,-0.3231458984,0.04501556056,-0.1541549639,0.3912559956,-0.996141378,-0.996141378,0.5015909201
F,980,S20,B,0.1691249884,1.217286261,0.4911938197,-0.6988970335,1.94035491,-1.158628928,-0.4779883605,-0.6887841332,-0.2558151867,0.02202523106,-0.1508583974,0.5127879238,-0.9322200078,-0.9322200078,0.6014974517
F,980,S25,B,0.1691249884,0.3794146707,0.8675823385,-0.7257743037,0.3417601911,-0.6936840575,-0.4129943812,-0.5538673577,1.494783319,0.03619735198,-0.1904171954,0.71407518,-1.118306289,-1.118306289,0.2847420147
F,980,M,B,0.1691249884,0.6587052008,2.373136414,-0.7526515738,0.3417601911,-0.7051288546,0.139454443,0.5929252335,-1.299441219,0.04784998474,-0.2629416585,0.368468759,-0.932036852,-0.932036852,0.8330199337
F,980,S10,B,0.1691249884,0.3794146707,-0.07338895848,-0.591387953,-1.079212892,0.2913314558,-0.3480004019,-0.4189505823,0.3164958632,0.01982067892,-0.06514766829,0.5621602697,-1.043395571,-1.043395571,0.4687593976
F,980,S15,B,0.1691249884,-0.1791663894,1.432165117,-0.6128897691,0.1641385557,-0.5669589438,-0.2505094329,-0.2165754191,0.04717301621,0.03871684015,-0.1772309294,0.588745379,-1.015006424,-1.015006424,0.5795571766
F,980,S20,B,0.1691249884,0.9379957308,-0.07338895848,-0.6720197634,0.1641385557,-0.5932819765,-0.1692669588,-0.04792944983,0.3501612191,0.04926719683,-0.1739343629,0.6153304883,-1.021600033,-1.021600033,0.5116085263
F,980,S25,A,0.1691249884,-0.4584569194,-0.826165996,-1.145059718,-0.0134830797,-0.7289994303,-0.2342609381,-0.1828462253,0.7541454896,0.05462110918,-0.1871206289,0.478607069,-1.134057687,-1.134057687,0.2697016946
F,980,M,B,0.1691249884,0.6587052008,-0.2615832179,-0.5376334127,-1.434456163,0.7421977591,-0.006782010493,0.2893624888,-1.602429422,0.01084500234,-0.279424491,0.2621283218,-0.8954056943,-0.8954056943,0.8310049026
F,980,S10,B,0.1691249884,0.6587052008,-1.578943034,-0.5645106828,-0.5463479859,-0.1386114117,-0.1855154536,-0.0816586437,1.461117963,0.04784998474,-0.03547856976,0.8052241262,-1.08607087,-1.08607087,0.371636469
F,980,S20,B,0.1691249884,0.3794146707,1.620359376,-0.7257743037,1.407490004,-1.04176374,-0.3967458864,-0.5201381639,0.653149422,0.01021513029,-0.1442652644,0.6874900707,-1.023797902,-1.023797902,0.4859922969
F,980,M,B,0.1691249884,0.1001241407,1.808553635,-0.7042724876,0.6970034619,-0.8198514977,0.07446046365,0.4580084581,-1.737090845,0.07666663062,-0.3552455206,0.2773198128,-0.9966908454,-0.9966908454,0.9137731725
F,980,S05,B,0.1691249884,1.217286261,0.4911938197,-0.6827706715,0.1641385557,-0.5980679824,-0.2830064226,-0.2840338069,0.4511572867,0.09839721603,-0.1706377964,0.3570751407,-1.092298167,-1.092298167,0.2416934095
F,980,S10,B,0.1691249884,-1.29632851,-0.07338895848,-0.6451424933,1.052246733,-0.9136784852,-0.153018464,-0.01420025597,0.4511572867,0.09209849562,-0.1080030328,0.2621283218,-1.140651295,-1.140651295,0.1517355043
F,980,S15,B,0.1691249884,0.1001241407,1.620359376,-0.8601606544,-0.9015912568,-0.03990003907,-0.2992549174,-0.3177630007,0.3164958632,0.1086326367,-0.07833393431,0.5507666514,-1.163545769,-1.163545769,0.4648598344
F,980,S19,B,0.1691249884,-0.1791663894,-0.826165996,-0.779528844,-0.1911047151,-0.4676493203,-0.3480004019,-0.4189505823,-0.5924687454,0.07052537822,-0.1376721314,0.3912559956,-1.210616806,-1.210616806,0.5941065484
F,980,S24,B,0.1691249884,0.6587052008,-0.07338895848,-0.6773952174,-1.079212892,0.2351756525,-0.5104853502,-0.7562425209,1.124464404,0.05714059735,-0.05196140228,0.6798943252,-1.248346899,-1.248346899,0.3518907226
F,980,S30,B,0.1691249884,0.6587052008,-1.202554515,-0.4462506942,0.6970034619,-0.7187710521,-0.4617398657,-0.6550549393,1.360121895,0.05351883311,-0.05855453528,0.6798943252,-1.364650824,-1.364650824,0.2906312037
F,980,M,B,0.1691249884,-0.4584569194,0.1148053009,-0.6773952174,-0.9015912568,0.07197284986,-0.1042729795,0.08698732561,-1.265775863,-0.6972886397,-0.213493161,0.1937666121,-0.2935557733,-0.2935557733,0.5570477721
F,980,S05,B,0.1691249884,-0.4584569194,0.1148053009,-0.4623770563,0.1641385557,-0.4999548602,-0.3804973916,-0.48640897,0.4174919308,-0.7039022961,-0.1178927323,0.5659581424,-0.2069230853,-0.2069230853,0.3858767162
F,980,S10,B,0.1691249884,-0.1791663894,-1.202554515,-0.5645106828,1.94035491,-1.11749919,-0.4129943812,-0.5538673577,0.01350766033,-0.747363467,-0.1937137619,0.5545645242,-0.2065567737,-0.2065567737,0.4928368529
F,980,S14,B,0.1691249884,-0.1791663894,-0.4497774773,-0.8386588383,-0.1911047151,-0.4966046562,-0.3317519071,-0.3852213884,-0.4241419661,-0.7465761269,-0.1014098998,0.4520219597,-0.2060073063,-0.2060073063,0.5326256025
F,980,S05,B,0.1691249884,1.217286261,-0.4497774773,-0.7042724876,0.1641385557,-0.6076399942,-0.6079763192,-0.9586176841,1.360121895,-0.7100435485,-0.1508583974,0.5431709059,-0.2102198895,-0.2102198895,0.1192333717
F,980,M,B,0.1691249884,0.6587052008,-0.2615832179,-0.6182652231,0.3417601911,-0.64790487,0.1557029378,0.6266544274,-1.53509871,0.3079871377,-0.2629416585,0.5355751604,-0.8798374523,-0.8798374523,1.156162623
F,980,S05,B,0.1691249884,1.217286261,-0.826165996,-0.41399797,1.052246733,-0.8298347516,-0.3804973916,-0.48640897,-0.1884844749,0.3983737755,-0.1706377964,0.4558198325,-0.2223081715,-0.2223081715,0.5519362471
F,980,S10,B,0.1691249884,0.3794146707,0.1148053009,-0.6988970335,0.3417601911,-0.6822392609,-0.2180124433,-0.1491170314,-0.1211537632,0.4319144617,-0.06844423479,0.5659581424,-0.1609509824,-0.1609509824,0.6442894992
F,980,S15,B,0.1691249884,1.775867321,-0.826165996,-0.6988970335,0.1641385557,-0.605246991,-0.526733845,-0.7899717148,-0.4241419661,0.436481034,-0.2299759935,0.4520219597,-0.2737749481,-0.2737749481,0.6300492329
F,980,S20,B,0.1691249884,5.685934742,0.6793880791,-0.8064061141,0.6970034619,-0.8598625074,-0.429242876,-0.5875965516,1.191795116,0.4807295449,-0.2101965944,0.7748411441,0.2266066661,0.2266066661,0.4499055529
F,980,S25,B,0.1691249884,4.289482091,-0.826165996,-0.6505179473,-0.1911047151,-0.4044740418,-0.2667579278,-0.250304613,0.4174919308,0.4193170209,-0.2167897275,0.6874900707,0.03630780186,0.03630780186,0.5895848486
F,980,S30,B,0.1691249884,1.775867321,0.1148053009,-0.3709943378,0.8746250973,-0.7541654067,0.09070895848,0.4917376519,-0.3568112543,0.4868707973,-0.1442652644,0.7558517804,-0.260038264,-0.260038264,0.9274641896
F,980,M,B,0.1691249884,0.6587052008,-0.826165996,-0.8064061141,-0.0134830797,-0.5710612342,-0.05552749498,0.1881749072,-1.501433354,0.5525349576,-0.2101965944,0.4824049418,-0.8758080249,-0.8758080249,1.100485562
F,980,S05,B,0.1691249884,-0.1791663894,-0.826165996,-0.6558934013,1.229868368,-0.9696671582,-0.5592308347,-0.8574301025,1.831436878,0.5421420689,-0.09811333333,0.71407518,-0.5790956476,-0.5790956476,0.2395432976
F,980,S10,B,0.1691249884,0.6587052008,-1.014360255,-0.7150233956,-0.3687263505,-0.3339560229,-0.4617398657,-0.6550549393,1.360121895,0.5446615571,-0.1244858654,0.8432028538,-0.5961291359,-0.5961291359,0.4692137814
F,980,S15,B,0.1691249884,-1.017037979,1.620359376,-0.8494097464,1.229868368,-1.037354956,-0.4129943812,-0.5538673577,1.090799048,0.5733207349,-0.1310789984,0.7938305079,-0.6378886557,-0.6378886557,0.5019356037
F,980,S25,B,0.1691249884,0.1001241407,0.6793880791,-0.4516261482,0.6970034619,-0.7208768947,-0.2830064226,-0.2840338069,0.4174919308,0.5885951319,-0.1178927323,0.683692198,-0.6607831292,-0.6607831292,0.5997000877
F,980,S30,B,0.1691249884,0.9379957308,0.3029995603,-0.3763697918,0.6970034619,-0.6913950981,-0.3317519071,-0.3852213884,0.1818344397,0.5656048024,-0.1277824319,0.6533092159,-0.7410053646,-0.7410053646,0.6429392533
F,980,S35,B,0.1691249884,-0.1791663894,-0.07338895848,-0.8332833843,0.5193818265,-0.807655159,-0.4454913709,-0.6213257455,0.2828305073,0.5230884396,-0.1937137619,0.6647028342,-0.7752554971,-0.7752554971,0.6182697718
F,980,M,B,0.1691249884,-1.017037979,0.1148053009,-0.7042724876,-1.256834528,0.4028909753,0.3669333706,1.065133948,-1.501433354,0.5503304054,-0.272831358,0.3608730135,-0.8591408482,-0.8591408482,0.9544763715
F,980,S05,B,0.1691249884,-0.4584569194,-1.202554515,-0.6773952174,0.8746250973,-0.8695817807,-0.2342609381,-0.1828462253,-0.02015769554,0.5054520225,-0.1574515304,0.60393687,-0.8518146167,-0.8518146167,0.6550398786
F,980,S09,C,0.1691249884,0.9379957308,0.4911938197,0.322439232,0.8746250973,-0.4929599286,-0.3804973916,-0.48640897,-0.2221498308,0.5667070785,-0.09152020032,0.5849475062,-0.9283737363,-0.9283737363,0.7091973907
F,980,S20,B,0.1691249884,0.6587052008,0.1148053009,-0.5376334127,0.3417601911,-0.6135704797,-0.1367699691,0.01952893789,0.1818344397,0.5424570049,-0.1112995993,0.6950858162,-1.067205824,-1.067205824,0.6820619332
F,980,M,B,0.1691249884,0.6587052008,-0.2615832179,-0.784904298,-0.0134830797,-0.5610334122,-0.1042729795,0.08698732561,-1.030118372,-0.7335062821,-0.2431622595,0.463415578,-0.6179246747,-0.6179246747,0.7629902647
F,980,S05,B,0.1691249884,0.6587052008,-0.2615832179,-0.7472761198,0.1641385557,-0.6267840178,-0.1205214743,0.05325813175,1.057133692,-0.8119253512,-0.1178927323,0.6533092159,-0.2144324726,-0.2144324726,0.2808377664
F,980,S10,B,0.1691249884,1.496576791,0.6793880791,-0.4462506942,0.1641385557,-0.4927758516,-0.6404733088,-1.026076072,0.1818344397,-0.8793216596,-0.1871206289,0.3304900314,-0.2794527775,-0.2794527775,0.2191963555
F,980,S20,B,0.1691249884,0.1001241407,-1.390748774,-0.3763697918,2.117976545,-1.099800939,-0.3642488967,-0.4526797762,0.3164958632,-0.7766525169,-0.1080030328,0.4672134507,-0.3386120972,-0.3386120972,0.317403681
F,980,S05,B,0.1691249884,1.217286261,-0.4497774773,-0.4838788724,-1.612077798,1.045925059,-0.1855154536,-0.0816586437,0.01350766033,-0.7333488141,-0.1970103284,0.6609049614,-0.2622361334,-0.2622361334,0.5966136711
F,980,M,B,0.1691249884,1.217286261,0.8675823385,-0.784904298,-0.1911047151,-0.4702816235,0.2206969171,0.7615712028,-1.164779795,-0.7141377168,-0.2299759935,0.5165857966,-0.7096857248,-0.7096857248,0.8765999815
F,980,S10,B,0.1691249884,-1.57561904,-0.6379717366,-0.6128897691,-0.3687263505,-0.2813099575,-0.4617398657,-0.6550549393,-0.3568112543,-0.7579138237,-0.1145961658,0.3760645045,-0.2950210196,-0.2950210196,0.4331027034
F,980,S20,B,0.1691249884,-0.4584569194,1.808553635,-0.7365252118,1.229868368,-0.9978704072,-0.2180124433,-0.1491170314,0.4511572867,-0.7424819587,-0.1376721314,0.588745379,-0.307658769,-0.307658769,0.3941958089
F,980,S25,B,0.1691249884,-0.1791663894,0.1148053009,-0.7257743037,1.94035491,-1.166854876,-0.5592308347,-0.8574301025,0.2491651515,-0.7125630367,-0.2101965944,0.4558198325,-0.3168165584,-0.3168165584,0.3308482221
F,980,M,B,0.1691249884,1.217286261,-0.07338895848,-0.4838788724,0.5193818265,-0.6650720654,0.05821196882,0.4242792642,-1.400437286,-0.6958714276,-0.286017624,0.3874581228,-0.8300190778,-0.8300190778,0.8295562093
F,980,S05,B,0.1691249884,0.6587052008,-0.6379717366,-0.591387953,-0.1911047151,-0.3755187059,-0.4454913709,-0.6213257455,0.5184879985,-0.7032724241,-0.1244858654,0.4482240869,-0.7272686805,-0.7272686805,0.2493764868
F,980,S10,B,0.1691249884,0.3794146707,-1.578943034,-0.6451424933,0.1641385557,-0.5813169615,-0.2667579278,-0.250304613,0.383826575,-0.7187042891,-0.08163050081,0.3380857769,-0.7486979077,-0.7486979077,0.1829979588
F,980,S20,B,0.1691249884,0.9379957308,-0.6379717366,-0.6720197634,1.052246733,-0.9234277568,2.121770812,4.707886885,-0.2894805426,-0.6719362901,-0.1607480969,0.6115326155,-1.219408284,-1.219408284,0.6540729672
F,980,M,B,0.1691249884,1.217286261,0.1148053009,-0.7956552061,0.5193818265,-0.792300057,0.3994303602,1.132592335,-1.636094778,-0.6358761157,-0.2761279245,0.4748091962,-1.450184578,-1.450184578,1.038878679
F,980,M,B,0.1691249884,2.613738911,-0.826165996,-0.6451424933,-0.1911047151,-0.4018417386,0.009466484336,0.3230916826,-1.467767998,-0.6824866468,-0.2761279245,0.3988517411,-1.445056216,-1.445056216,0.8720115972
